date,Wheat_Lokwan,Wheat_Rajasthan Tukdi,Onion_Other,Wheat_Other,Potato_Other,Banana_Other,Rice_Dappa,Potato_Jyoti,Apple_Delicious,Onion_Red,Rice_Coarse,Banana_Medium,Rice_Fine,Apple_Apple,Banana_Pachha Bale,Rice_Other,Rice_Ratnachudi 718 5-749,Wheat_147 Average,Rice_B P T,Apple_Other,Potato_Red,Wheat_Dara,Coriander_Other,Rice_Super Fine
2005-04-25,7.066666666666666,8.79,4.2,6.458333333333334,4.19,3.25,12.0,4.08,40.38333333333333,6.0,9.666666666666666,5.0,10.0,28.8,4.6,8.9,13.0,7.7666666666666675,13.657142857142858,29.45,4.16,6.76,7.8,17.28
2005-04-26,7.083333333333334,8.8,4.1,6.45,4.21,3.166666666666667,12.0,4.2,40.7,6.0,9.7,5.25,10.0,28.0,4.5,8.9,13.0,7.783333333333334,13.663736263736265,29.5,4.3,6.74,8.0,17.3
2005-04-27,7.1,9.5,4.0,6.44,4.23,3.083333333333333,12.0,4.65,40.75,6.0,9.75,5.0,10.0,38.0,4.9,8.9,13.0,7.8,13.670329670329672,29.5,4.65,6.72,7.0,17.3
2005-04-28,7.0,9.0,4.1,6.4366666666666665,4.25,3.0,12.0,4.4,41.5,6.0,9.8,5.25,10.0,30.0,5.5,8.9,13.0,7.4,13.676923076923075,29.5,4.4,6.7,6.0,17.3
2005-04-29,6.98,8.95,4.1,6.433333333333334,4.24375,3.0,12.0,4.4,42.0,6.0,9.7,5.3,10.0,30.0,5.0,8.916666666666666,13.0,7.42,13.683516483516483,29.583333333333336,4.4,6.6,5.0,17.3
2005-04-30,6.96,8.9625,4.1,6.43,4.2375,2.5,12.0,4.4,43.0,5.975,9.75,5.35,10.0,30.0,5.0,8.933333333333334,13.25,7.44,13.690109890109891,29.666666666666664,4.4,6.6,5.0,17.3
2005-05-01,6.94,8.975,4.1,6.423333333333334,4.23125,2.75,12.0,4.4,44.0,5.95,9.75,5.4,10.0,30.333333333333336,4.866666666666667,8.95,13.25,7.46,13.696703296703296,29.75,4.4,6.57,5.0,17.3
2005-05-02,6.92,8.9875,4.1,6.416666666666666,4.225,3.0,12.0,4.4,45.0,5.925,9.75,5.45,10.0,30.666666666666664,4.733333333333333,8.966666666666667,13.25,7.48,13.703296703296704,29.833333333333336,4.4,6.54,5.0,17.3
2005-05-03,6.9,9.0,4.1,6.41,4.21875,3.25,12.0,4.4,46.0,5.9,9.75,5.5,10.0,31.0,4.6,8.983333333333334,13.25,7.5,13.709890109890111,29.916666666666664,4.4,6.51,5.0,17.3
2005-05-04,6.9,8.75,4.2,6.45,4.2125,3.5,12.0,4.4,46.5,5.9,9.7,5.5,10.0,32.0,4.5,9.0,13.25,7.35,13.716483516483517,30.0,4.4,6.48,6.0,17.3
2005-05-05,7.0,8.7,4.0,6.54,4.20625,3.25,12.0,4.5,46.3,5.9,9.7,5.5,10.0,32.0,4.5,9.0,13.0,7.5,13.723076923076926,30.0,4.5,6.45,6.166666666666666,17.3
2005-05-06,7.0,8.707142857142857,4.1,6.5,4.2,3.0,12.0,4.5,46.5,5.9,9.6,5.5,10.0,33.0,6.0,9.0,13.0,7.25,13.729670329670329,30.0,4.5,6.45,6.333333333333334,17.3
2005-05-07,6.9,8.714285714285715,4.0,6.58,4.0,2.75,12.0,4.5,46.6,5.95,9.65,5.5,10.0,32.0,5.0,9.014285714285714,12.8,7.75,13.736263736263735,30.57142857142857,4.5,6.45,6.5,17.3
2005-05-08,6.916666666666666,8.721428571428572,4.0,6.583333333333334,4.166666666666667,2.75,12.0,4.5,46.6,5.9,9.65,5.5,10.0,32.666666666666664,5.333333333333334,9.028571428571428,12.8,7.675,13.742857142857142,31.142857142857146,4.5,6.456,6.666666666666666,17.3
2005-05-09,6.933333333333334,8.72857142857143,4.0,6.586666666666666,4.333333333333333,2.75,12.0,4.5,46.6,5.85,9.65,5.5,10.0,33.333333333333336,5.666666666666666,9.042857142857144,12.8,7.6,13.749450549450549,31.714285714285715,4.5,6.4620000000000015,6.833333333333334,17.3
2005-05-10,6.95,8.735714285714286,4.0,6.59,4.5,2.75,12.0,4.5,46.6,5.8,9.65,5.5,10.0,34.0,6.0,9.057142857142855,12.5,7.525,13.756043956043953,32.285714285714285,4.5,6.468,7.0,17.3
2005-05-11,6.966666666666666,8.742857142857144,4.0,6.593333333333334,4.5,2.25,12.0,4.5,46.8,5.8,9.7,5.5,10.0,35.333333333333336,6.0,9.071428571428571,12.5,7.45,13.762637362637365,32.85714285714286,4.5,6.474,7.666666666666666,17.3
2005-05-12,6.9833333333333325,8.75,4.0,6.596666666666668,4.5,2.0,12.0,4.4,46.75,5.8,9.75,6.0,10.0,36.66666666666666,6.0,9.085714285714284,12.5,7.375,13.769230769230768,33.42857142857143,4.4,6.48,8.333333333333334,17.3
2005-05-13,7.0,8.55,4.0,6.6,4.19,2.0,12.0,4.4,46.85,5.05,9.7,5.9,10.0,38.0,6.0,9.1,12.5,7.3,13.775824175824175,34.0,4.4,6.48,9.0,17.3
2005-05-14,7.0,8.5,3.8,7.2,4.44,3.5,12.0,4.4,46.5,5.05,9.6,5.8,10.0,38.0,5.5,9.125,12.5,7.2625,13.782417582417581,34.125,4.4,6.48,9.0,17.3
2005-05-15,7.0,8.35,4.0,7.198125,4.44,3.25,12.0,4.4,46.33333333333333,5.083333333333333,9.633333333333333,5.7,10.0,38.0,5.0,9.15,12.5,7.225,13.78901098901099,34.25,4.4,6.48,9.333333333333334,17.3
2005-05-16,7.0,8.2,4.2,7.19625,4.44,3.0,12.0,4.4,46.16666666666667,5.116666666666667,9.666666666666666,5.6,10.0,38.0,4.5,9.175,12.5,7.1875,13.795604395604393,34.375,4.4,6.48,9.666666666666666,17.3
2005-05-17,7.0,8.05,4.0,7.194375,4.44,2.75,12.0,4.4,46.0,5.15,9.7,5.5,10.0,38.0,4.0,9.2,12.5,7.15,13.802197802197805,34.5,4.4,6.48,10.0,17.3
2005-05-18,7.0,8.9,4.1,7.1925,4.5,2.583333333333333,12.0,4.3,46.1,5.166666666666666,9.8,5.75,10.0,32.5,6.0,9.2,12.5,7.15,13.808791208791206,34.5,4.3,6.48,10.0,17.3
2005-05-19,7.0,9.25,4.0,7.190625,4.46,2.4166666666666665,12.0,4.3,46.0,5.183333333333334,9.7,5.25,10.0,32.0,5.0,9.3,12.5,7.15,13.815384615384614,34.5,4.3,6.48,10.0,17.3
2005-05-20,7.02,8.75,3.733333333333333,7.18875,4.42,2.25,12.0,4.3,46.2,5.2,9.65,5.35,10.0,32.5,6.0,9.3,12.5,7.17,13.821978021978026,34.5,4.3,6.48,10.0,17.3
2005-05-21,7.04,8.5,3.466666666666667,7.186875,4.38,2.0,12.0,4.3,46.1,5.2,9.6,5.45,10.0,32.0,5.0,9.4,12.3,7.19,13.82857142857143,35.0,4.3,6.5,7.0,17.3
2005-05-22,7.06,8.516666666666666,3.2,7.185,4.38,2.0,12.0,4.3,46.16666666666667,5.233333333333333,9.633333333333333,5.55,10.0,33.5,5.166666666666666,9.4,12.3,7.21,13.835164835164836,35.0,4.3,6.5,7.5,17.3
2005-05-23,7.08,8.533333333333333,3.2,7.183125,4.38,2.0,12.0,4.3,46.23333333333333,5.266666666666667,9.666666666666666,5.65,10.0,35.0,5.333333333333334,9.4,12.0,7.23,13.841758241758239,35.0,4.3,6.5,8.0,17.3
2005-05-24,7.1,8.55,3.2,7.18125,4.38,2.0,12.0,4.3,46.3,5.3,9.7,5.75,10.0,36.5,5.5,9.4,12.0,7.25,13.848351648351647,35.0,4.3,6.5,8.5,17.3
2005-05-25,7.133333333333334,8.5,3.2,7.179375,4.44,2.5,12.0,4.3,46.5,5.3,9.65,5.5,10.0,33.0,7.0,9.4,12.0,7.333333333333334,13.854945054945054,35.0,4.3,6.5,9.0,17.3
2005-05-26,7.166666666666666,9.6,2.5,7.1775,4.5,2.0,12.0,4.4,46.4,5.3,9.7,5.458333333333334,10.0,32.0,5.5,9.4,12.0,7.416666666666666,13.861538461538462,35.0,4.4,6.5,9.5,17.3
2005-05-27,7.2,8.9,3.0,7.175625,4.25,2.142857142857143,12.0,4.3,46.4,5.3,9.7,5.416666666666666,10.0,32.0,3.0,9.4,12.0,7.5,13.868131868131867,35.0,4.3,6.55,10.0,17.3
2005-05-28,7.2,8.75,2.5,7.17375,4.25,2.2857142857142865,12.0,4.3375,46.5,5.25,9.75,5.375,10.0,32.75,4.0,9.406896551724136,12.0,7.4,13.874725274725273,35.06896551724138,4.3,6.55,9.0,17.3
2005-05-29,7.2,8.633333333333333,2.516,7.171875,4.2825,2.4285714285714293,12.0,4.375,46.53333333333333,5.301086956521738,9.733333333333334,5.333333333333334,10.0,33.5,5.0,9.413793103448276,12.0,7.383333333333334,13.881318681318678,35.13793103448276,4.3,6.557608695652174,9.6,17.3
2005-05-30,7.2,8.516666666666666,2.532,7.17,4.315,2.571428571428572,12.0,4.4125,46.56666666666667,5.352173913043479,9.716666666666667,5.291666666666666,10.0,34.25,6.0,9.420689655172414,12.0,7.366666666666666,13.887912087912088,35.206896551724135,4.3,6.565217391304348,10.2,17.3
2005-05-31,7.2,8.4,2.548,7.168125,4.3475,2.7142857142857144,12.0,4.45,46.6,5.403260869565218,9.7,5.25,10.0,35.0,7.0,9.427586206896553,11.8,7.35,13.894505494505493,35.27586206896552,4.3,6.572826086956521,10.8,17.3
2005-06-01,7.2,9.35,2.564,7.16625,4.38,2.8571428571428568,12.0,4.45,46.5,5.4543478260869565,9.6,6.0,10.0,36.0,6.0,9.434482758620687,11.8,7.366666666666666,13.9010989010989,35.3448275862069,4.3,6.580434782608696,11.4,17.3
2005-06-02,7.2,9.35,2.58,7.164375,4.32,3.0,12.0,4.45,46.4,5.505434782608696,9.65,6.0,11.0,35.0,5.5,9.441379310344828,11.8,7.383333333333334,13.907692307692306,35.413793103448285,4.3,6.58804347826087,12.0,17.3
2005-06-03,7.2,8.25,2.8,7.1625,4.25,2.5,12.0,4.45,46.5,5.556521739130435,9.7,5.995901639344263,11.0,35.0,7.5,9.448275862068963,11.8,7.4,13.914285714285713,35.48275862068965,4.3,6.5956521739130425,14.0,17.3
2005-06-04,7.3,9.15,2.5,7.160625,4.38,3.0,12.0,4.6375,46.6,5.607608695652174,9.75,5.991803278688525,11.0,32.0,5.5,9.455172413793104,11.8,7.4,13.920879120879118,35.55172413793103,4.425,6.603260869565218,10.0,17.325
2005-06-05,7.2666666666666675,8.933333333333334,2.75,7.15875,4.443333333333333,3.166666666666667,12.0,4.825,46.6,5.658695652173913,9.75,5.987704918032787,10.75,33.0,5.833333333333334,9.462068965517242,11.8,7.35,13.927472527472528,35.620689655172406,4.55,6.610869565217391,9.333333333333334,17.35
2005-06-06,7.2333333333333325,8.716666666666667,2.5,7.156875,4.506666666666667,3.333333333333333,12.0,5.0125,46.6,5.709782608695653,9.75,5.9836065573770485,10.5,34.0,6.166666666666666,9.468965517241381,11.8,7.3,13.934065934065936,35.6896551724138,4.675,6.618478260869565,8.666666666666666,17.375
2005-06-07,7.2,8.5,2.8,7.155,4.57,3.5,12.0,5.2,46.6,5.7608695652173925,9.75,5.979508196721312,10.25,35.0,6.5,9.475862068965515,11.8,7.25,13.940659340659339,35.75862068965517,4.8,6.626086956521739,8.0,17.4
2005-06-08,7.25,8.5,3.0,7.153125,4.38,2.5,12.0,5.2,46.5,5.8119565217391305,9.7,5.975409836065572,10.0,35.0,5.5,9.482758620689657,11.8,7.3,13.947252747252744,35.827586206896555,4.8,6.6336956521739125,8.0,17.4
2005-06-09,7.3,8.15,3.0,7.15125,4.5,2.5,12.0,5.2,46.0,5.86304347826087,9.7,5.971311475409838,11.0,35.0,6.0,9.489655172413793,11.8,7.4,13.953846153846154,35.89655172413793,4.8,6.641304347826088,10.0,17.4
2005-06-10,7.328571428571429,8.35,3.2,7.149375,4.32,1.5,12.0,5.2,45.9,5.914130434782609,9.65,5.967213114754099,11.0,35.0,5.5,9.496551724137932,11.8,7.428571428571429,13.96043956043956,35.96551724137932,4.8,6.648913043478261,8.0,17.4
2005-06-11,7.357142857142858,8.2,3.0,7.1475,4.32,2.75,12.0,5.25,45.96666666666667,5.965217391304347,9.666666666666666,5.963114754098361,11.0,35.0,5.25,9.503448275862068,11.7,7.457142857142856,13.967032967032967,36.03448275862068,4.875,6.656521739130435,8.0,17.4
2005-06-12,7.385714285714285,8.183333333333334,3.0,7.145625,4.365,2.916666666666667,12.0,5.3,46.03333333333333,6.016304347826088,9.683333333333334,5.959016393442624,11.0,35.0,5.0,9.510344827586207,11.7,7.485714285714287,13.973626373626375,36.10344827586207,4.95,6.664130434782609,8.333333333333334,17.4
2005-06-13,7.414285714285715,8.166666666666666,3.0,7.14375,4.41,3.083333333333333,12.0,5.35,46.1,6.067391304347826,9.7,5.9549180327868845,11.0,35.0,4.75,9.517241379310343,11.7,7.514285714285713,13.980219780219779,36.17241379310345,5.025,6.671739130434783,8.666666666666666,17.4
2005-06-14,7.442857142857143,8.15,3.0,7.141875,4.455,3.25,12.0,5.4,46.16666666666667,6.118478260869565,9.716666666666667,5.950819672131147,11.0,35.0,4.5,9.524137931034485,11.5,7.542857142857144,13.986813186813187,36.24137931034483,5.1,6.679347826086956,9.0,17.4
2005-06-15,7.4714285714285715,7.8,3.0,7.14,4.5,2.0,12.0,5.4,46.23333333333333,6.169565217391305,9.733333333333334,5.94672131147541,11.0,36.0,4.5,9.531034482758619,11.5,7.571428571428571,13.993406593406592,36.31034482758621,5.1,6.6869565217391305,9.0,17.4
2005-06-16,7.5,7.7,3.0,7.138125,4.5,2.25,12.0,5.4,46.3,6.2206521739130425,9.75,5.942622950819672,11.0,35.0,4.6,9.537931034482758,11.5,7.6,14.0,36.379310344827594,5.1,6.694565217391304,10.0,17.4
2005-06-17,7.8,8.3,3.1,7.13625,4.5,1.5,12.0,5.4,46.0,6.271739130434782,9.65,5.938524590163934,11.0,36.0,4.4,9.544827586206896,11.5,7.6,14.0,36.44827586206897,5.1,6.702173913043477,10.0,17.4
2005-06-18,7.7,8.35,3.1,7.134375,4.75,1.7083333333333337,12.0,5.4,46.0,6.322826086956521,9.7,5.9344262295081975,11.0,35.0,5.0,9.551724137931037,11.5,7.6,14.0,36.51724137931035,5.1,6.709782608695653,9.0,17.4
2005-06-19,7.633333333333334,8.4,3.2,7.1325,4.666666666666667,1.9166666666666663,12.0,5.4,45.96666666666667,6.373913043478261,9.783333333333333,5.9303278688524586,11.0,34.666666666666664,6.583333333333334,9.558620689655172,11.5,7.55,14.0,36.586206896551715,5.1,6.717391304347826,9.0,17.4
2005-06-20,7.566666666666666,8.45,3.2,7.130625,4.583333333333333,2.125,12.0,5.4,45.93333333333333,6.425,9.866666666666667,5.926229508196722,11.0,34.333333333333336,8.166666666666668,9.565517241379313,11.5,7.5,14.0,36.6551724137931,5.1,6.725,9.0,17.4
2005-06-21,7.5,8.5,3.2,7.12875,4.5,2.333333333333333,12.0,5.4,45.9,6.476086956521739,9.95,5.922131147540983,11.0,34.0,9.75,9.572413793103447,11.5,7.45,14.0,36.72413793103448,5.1,6.732608695652174,9.0,17.4
2005-06-22,7.55,8.2,3.2,7.126875,4.5,2.5416666666666665,12.0,5.4,45.85,6.527173913043479,9.95,5.918032786885246,11.0,35.0,4.5,9.579310344827586,11.5,7.4833333333333325,14.0,36.793103448275865,5.1,6.740217391304348,12.0,17.4
2005-06-23,7.6,8.45,3.2,7.125,7.0,2.75,12.0,5.4,46.0,6.578260869565217,9.95,5.913934426229508,11.0,35.0,4.8,9.586206896551724,11.5,7.5166666666666675,14.0,36.862068965517246,5.1,6.747826086956521,12.0,17.4
2005-06-24,7.65,8.25,3.0,7.123125,4.5,2.0,12.0,5.6,46.2,6.629347826086956,10.0,5.90983606557377,11.0,47.0,4.4,9.593103448275864,11.5,7.55,14.0,36.93103448275862,5.4,6.755434782608696,10.0,17.4
2005-06-25,7.628571428571429,9.1,3.2,7.12125,4.25,2.5,12.0,5.6,46.25,6.680434782608695,9.9,5.9057377049180335,11.0,47.0,4.5,9.6,11.75,7.528571428571428,14.0,37.0,5.4,6.76304347826087,9.0,17.425
2005-06-26,7.607142857142858,8.6,3.5,7.119375,4.293333333333333,2.5,12.0,5.6,46.16666666666667,6.731521739130435,9.933333333333334,5.9016393442622945,11.0,46.33333333333333,4.5,9.6,11.75,7.507142857142856,14.153846153846155,37.0,5.4,6.770652173913044,9.333333333333334,17.45
2005-06-27,7.585714285714285,8.1,3.2,7.1175,4.336666666666667,2.5,12.0,5.6,46.08333333333333,6.782608695652174,9.966666666666667,5.897540983606558,11.0,45.66666666666667,4.5,9.6,11.75,7.485714285714287,14.307692307692307,37.0,5.4,6.778260869565218,9.666666666666666,17.475
2005-06-28,7.564285714285713,7.6,3.5,7.115625,4.38,2.5,12.0,5.6,46.0,6.833695652173913,10.0,5.89344262295082,11.0,45.0,4.5,9.6,11.75,7.4642857142857135,14.461538461538463,37.0,5.4,6.785869565217391,10.0,17.5
2005-06-29,7.542857142857144,7.65625,3.5,7.11375,4.0,2.5,12.0,5.6,45.9,6.8847826086956525,9.9,5.889344262295082,11.0,40.0,4.5,9.633333333333333,11.75,7.442857142857143,14.615384615384615,37.0,5.4,6.793478260869565,15.0,17.5
2005-06-30,7.5214285714285705,7.7125,4.0,7.111875,4.38,2.5,12.0,5.6,45.91666666666667,6.935869565217391,9.95,5.885245901639345,11.0,47.5,4.6,9.666666666666666,11.75,7.421428571428571,14.769230769230768,37.0,5.4,6.801086956521739,10.0,17.5
2005-07-01,7.5,7.76875,4.0,7.11,4.3,2.7,12.0,5.6,45.93333333333333,6.98695652173913,10.0,5.881147540983608,11.0,41.0,4.3,9.7,11.75,7.4,14.923076923076925,37.0,5.4,6.808695652173912,9.0,17.5
2005-07-02,7.35,7.825,4.0,7.26,4.38,2.9,12.0,5.6,45.95,7.03804347826087,9.9,5.8770491803278695,11.0,41.0,4.4,9.7,11.75,7.25,15.076923076923075,37.083333333333336,5.4,6.816304347826088,9.0,17.5
2005-07-03,7.4,7.88125,4.0,7.27,4.336666666666667,3.1,12.0,5.6,45.96666666666667,7.089130434782609,9.9,5.8729508196721305,11.0,39.333333333333336,4.433333333333334,9.7,11.75,7.283333333333334,15.230769230769232,37.16666666666666,5.4,6.823913043478261,10.0,17.5
2005-07-04,7.45,7.9375,3.5,7.28,4.293333333333333,3.3,12.0,5.6,45.98333333333333,7.140217391304348,9.9,5.868852459016392,11.0,37.66666666666666,4.466666666666667,9.7,11.75,7.316666666666666,15.384615384615385,37.25,5.4,6.831521739130435,11.0,17.5
2005-07-05,7.5,7.99375,3.0,7.29,4.25,3.5,12.0,5.6,46.0,7.191304347826088,9.9,5.864754098360655,11.0,36.0,4.5,9.7,11.75,7.35,15.538461538461537,37.333333333333336,5.4,6.839130434782609,12.0,17.5
2005-07-06,7.4,8.05,3.5,7.293333333333334,4.5,2.25,12.0,5.6,45.9,7.242391304347826,9.9,5.860655737704918,11.0,36.5,4.5,9.7,11.75,7.45,15.692307692307693,37.41666666666666,5.4,6.846739130434782,15.0,17.5
2005-07-07,7.45,8.3,3.0,7.296666666666666,4.5,2.5,12.0,5.6,45.8,7.293478260869565,9.95,5.85655737704918,11.0,35.0,4.4,9.7,12.0,7.5,15.846153846153845,37.5,5.4,6.854347826086956,20.0,17.5
2005-07-08,7.55,8.42,3.4,7.3,4.3,2.75,12.0,5.6,45.8,7.344565217391305,9.95,5.852459016393442,11.0,37.5,4.6,9.6,12.0,7.5,16.0,37.5,5.4,6.86195652173913,25.0,17.5
2005-07-09,7.5625,8.54,3.8,7.3175,4.38,2.75,12.0,5.55,45.75,7.395652173913044,9.85,5.8483606557377055,11.0,37.41666666666666,4.75,9.6,12.0,7.5125,16.0,37.5625,5.375,6.869565217391305,25.0,17.5
2005-07-10,7.575,8.66,4.2,7.335,4.42,2.9,12.0,5.5,45.76666666666667,7.446739130434782,9.893333333333334,5.844262295081967,11.0,37.333333333333336,4.9,9.6,12.0,7.525,16.0,37.625,5.35,6.877173913043479,23.333333333333336,17.5
2005-07-11,7.5875,8.78,4.0,7.3525,4.46,3.05,12.0,5.45,45.78333333333333,7.497826086956523,9.936666666666666,5.84016393442623,11.0,37.25,5.05,9.6,12.0,7.5375,16.0,37.6875,5.325,6.8847826086956525,21.666666666666664,17.5
2005-07-12,7.6,8.9,4.2,7.37,4.5,3.2,12.0,5.4,45.8,7.5489130434782625,9.98,5.836065573770492,11.0,37.16666666666666,5.2,9.6,12.0,7.55,16.0,37.75,5.3,6.892391304347826,20.0,17.5
2005-07-13,7.5,8.05,4.0,7.382857142857143,4.56,3.35,12.0,5.4,45.8,7.6,10.0,5.831967213114754,11.0,37.083333333333336,5.35,9.6,12.0,7.45,16.0,37.8125,5.3,6.9,15.0,17.5
2005-07-14,7.65,8.9,4.066666666666666,7.395714285714287,4.5,3.5,12.0,5.4,45.9,7.651086956521738,9.95,5.827868852459017,11.0,37.0,5.5,9.6,12.0,7.6,16.0,37.875,5.3,6.907608695652174,22.0,17.5
2005-07-15,7.65,9.25,4.133333333333333,7.408571428571429,4.5,3.5,12.0,5.4,45.8,7.702173913043477,9.98,5.823770491803278,11.0,37.0,5.2,9.6,12.0,7.6,16.0,37.9375,5.3,6.915217391304347,26.0,17.5
2005-07-16,7.6,7.7,4.2,7.421428571428571,4.38,3.5,12.0,5.4,45.75,7.753260869565217,10.0,5.819672131147541,11.0,47.5,4.8,9.6,12.0,7.65,16.0,38.0,5.3,6.922826086956523,25.0,17.5
2005-07-17,7.6125,7.666666666666666,4.2,7.434285714285713,4.38,3.6,12.0,5.4,45.7,7.804347826086956,9.993333333333334,5.8155737704918025,11.0,44.33333333333333,4.7,9.666666666666666,12.0,7.65625,16.0,38.0,5.3,6.930434782608696,22.666666666666664,17.5
2005-07-18,7.625,7.633333333333334,4.2,7.4471428571428575,4.38,3.7,12.0,5.4,45.65,7.855434782608695,9.986666666666666,5.811475409836066,11.0,41.16666666666667,4.6,9.733333333333334,12.25,7.6625,16.0,38.0,5.3,6.9380434782608695,20.33333333333333,17.5
2005-07-19,7.6375,7.6,4.5,7.46,4.38,3.8,12.0,5.4,45.6,7.906521739130435,9.98,5.807377049180328,11.0,38.0,4.5,9.8,12.25,7.66875,16.0,38.0,5.3,6.945652173913044,18.0,17.5
2005-07-20,7.65,7.8,4.5,7.49,4.38,3.9,12.0,5.4,45.75,7.957608695652174,9.95,5.80327868852459,11.0,36.5,5.0,9.8,12.25,7.675,16.0,38.0,5.3,6.953260869565217,15.666666666666664,17.5
2005-07-21,7.6625,8.0,4.5,7.37,4.63,4.0,12.0,5.4,45.7,8.008695652173913,9.98,5.799180327868853,11.0,38.0,5.4,9.9,12.25,7.68125,16.0,38.0,5.3,6.960869565217391,13.333333333333332,17.5
2005-07-22,7.675,8.2,4.5,7.48,4.5,3.0,12.0,5.5,45.0,8.059782608695652,9.95,5.7950819672131155,11.0,42.0,5.5,9.9,12.25,7.6875,16.0,38.0,5.4,6.968478260869565,11.0,17.5
2005-07-23,7.6875,8.4,4.5,7.45,4.57,3.0,12.0,5.5,44.5,8.110869565217392,9.9,5.7909836065573765,11.0,40.0,5.5,9.9,12.25,7.69375,16.0,38.0,5.4,6.976086956521739,13.0,17.5
2005-07-24,7.7,8.6,4.0,7.423333333333334,4.506666666666667,3.333333333333333,12.0,5.5,44.63333333333333,8.16195652173913,9.916666666666666,5.786885245901639,11.0,39.333333333333336,5.333333333333334,9.9,12.25,7.7,16.0,38.0,5.4,6.983695652173912,14.666666666666668,17.5
2005-07-25,7.7125,8.8,4.5,7.396666666666666,4.443333333333333,3.666666666666667,12.0,5.5,44.76666666666667,8.21304347826087,9.933333333333334,5.782786885245901,11.0,38.66666666666666,5.166666666666666,9.9,12.25,7.70625,16.0,38.0,5.4,6.991304347826088,16.333333333333332,17.5
2005-07-26,7.725,9.0,4.2,7.37,4.38,4.0,12.0,5.5,44.9,8.264130434782608,9.95,5.778688524590162,11.0,38.0,5.0,9.9,12.5,7.7125,16.0,38.0,5.4,6.998913043478261,18.0,17.5
2005-07-27,7.7375,8.935714285714285,4.0,7.366666666666666,4.38,4.0,12.0,5.5,44.8,8.315217391304348,9.98,5.774590163934428,11.0,37.0,5.4,9.9,12.5,7.71875,16.0,38.0,5.4,7.006521739130435,10.0,17.5
2005-07-28,7.75,8.871428571428572,4.0,7.363333333333332,4.0,3.0,12.0,5.5,44.75,8.366304347826087,9.9,5.770491803278688,11.0,42.0,5.5,9.95,12.5,7.725,16.0,38.0,5.4,7.014130434782609,12.0,17.5
2005-07-29,7.7625,8.807142857142857,3.7,7.36,4.0,3.75,12.0,5.5,44.7,8.417391304347825,9.9,5.7663934426229515,11.0,45.0,5.5,9.95,12.5,7.73125,16.0,38.0,5.4,7.021739130434782,7.0,17.5
2005-07-30,7.775,8.742857142857144,3.8,7.35,4.13,3.6875,12.0,5.45,44.0,8.468478260869565,9.98,5.762295081967213,11.0,37.0,5.5,9.95,12.5,7.7375,16.0,38.0,5.35,7.0293478260869575,7.0,17.5
2005-07-31,7.7875,8.678571428571429,4.133333333333333,7.44,4.003333333333333,3.625,12.0,5.4,43.83333333333333,8.519565217391305,9.97,5.758196721311475,11.0,38.833333333333336,5.166666666666666,9.955,12.5,7.74375,16.0,37.81818181818182,5.3,7.03695652173913,6.9,17.5
2005-08-01,7.8,8.614285714285714,4.466666666666667,7.53,3.876666666666667,3.5625,12.0,5.35,43.66666666666667,8.570652173913043,9.96,5.754098360655737,11.0,40.66666666666666,4.833333333333333,9.96,12.5,7.75,16.0,37.63636363636363,5.25,7.044565217391305,6.8,17.5
2005-08-02,7.8125,8.55,4.8,7.62,3.75,3.5,12.0,5.3,43.5,8.621739130434783,9.95,5.75,11.0,42.5,4.5,9.965,12.5,7.75625,16.0,37.45454545454545,5.2,7.052173913043479,6.7,17.5
2005-08-03,7.825,8.95,4.5,7.71,4.0,4.5,12.0,5.3,42.0,8.672826086956523,9.98,6.0,11.0,45.5,5.0,9.97,12.5,7.7625,16.0,37.27272727272727,5.2,7.059782608695652,6.6,17.5
2005-08-04,7.8375,7.75,4.7,7.8,4.13,3.75,12.0,5.3,38.0,8.72391304347826,10.0,5.9642857142857135,11.0,43.0,5.5,9.975,12.3,7.76875,16.0,37.09090909090909,5.2,7.067391304347826,6.5,17.5
2005-08-05,7.85,7.5,4.66,7.33,4.0,3.5,12.0,5.4,35.0,8.775,9.95,5.928571428571429,11.0,40.5,5.5,9.98,12.3,7.775,16.0,36.90909090909091,5.3,7.075,6.4,17.5
2005-08-06,7.8625,7.6,4.62,7.45,4.38,4.25,12.0,5.4,34.8,8.82608695652174,9.95,5.892857142857142,11.0,38.0,5.5,9.985,12.3,7.78125,16.0,36.72727272727273,5.3,7.082608695652174,6.3,17.5
2005-08-07,7.875,7.7,4.58,7.41,4.38,4.166666666666667,12.0,5.4,34.0,8.877173913043476,9.953333333333333,5.857142857142858,11.0,35.666666666666664,5.666666666666666,9.99,12.3,7.7875,16.0,36.54545454545455,5.3,7.090217391304347,6.2,17.5
2005-08-08,7.8875,7.8,4.54,7.37,4.38,4.083333333333333,12.0,5.4,33.2,8.928260869565216,9.956666666666667,5.821428571428571,11.0,33.333333333333336,5.833333333333334,9.995,12.3,7.79375,16.0,36.36363636363637,5.3,7.0978260869565215,6.1,17.5
2005-08-09,7.9,7.9,4.5,7.33,4.38,4.0,12.0,5.4,32.4,8.979347826086958,9.96,5.7857142857142865,11.0,31.0,6.0,10.0,12.3,7.8,16.0,36.18181818181818,5.3,7.105434782608696,6.0,17.5
2005-08-10,7.875,8.6,4.5,7.37,4.13,5.25,12.0,5.4,31.0,9.030434782608696,9.98,5.75,11.0,27.5,5.2,10.05,12.0,7.80625,16.0,36.0,5.3,7.11304347826087,7.0,17.5
