date,Wheat_Local,Rice_B P T,Coriander_Other,Potato_Other
2007-12-24,1006.4285714285713,1622.857142857143,400.0,466.66666666666674
2007-12-25,1009.2857142857144,1623.571428571429,400.0,475.0
2007-12-26,1012.1428571428572,1624.2857142857142,400.0,425.0
2007-12-27,1015.0,1625.0,400.0,425.0
2007-12-28,1005.0,1625.0,400.0,375.0
2007-12-29,1012.0,1625.0,400.0,375.0
2007-12-30,1018.6666666666665,1625.0,400.0,375.0
2007-12-31,1025.3333333333333,1625.0,400.0,375.0
2008-01-01,1032.0,1625.0,400.0,375.0
2008-01-02,1021.0,1625.0,300.0,375.0
2008-01-03,1028.0,1625.0,325.0,475.0
2008-01-04,1025.0,1625.0,350.0,450.0
2008-01-05,1030.0,1625.0,500.0,450.0
2008-01-06,1025.0,1625.0,500.0,450.0
2008-01-07,1020.0,1625.0,400.0,325.0
2008-01-08,1015.0,1625.0,400.0,350.0
2008-01-09,1027.0,1625.0,400.0,325.0
2008-01-10,1032.0,1625.0,400.0,325.0
2008-01-11,1034.0,1620.0,400.0,325.0
2008-01-12,1030.0,1620.0,400.0,350.0
2008-01-13,1023.3333333333335,1616.0,400.0,350.0
2008-01-14,1016.6666666666665,1612.0,400.0,341.6666666666667
2008-01-15,1010.0,1608.0,400.0,333.3333333333333
2008-01-16,1012.0,1604.0,400.0,325.0
2008-01-17,1017.0,1600.0,600.0,400.0
2008-01-18,1028.0,1600.0,600.0,400.0
2008-01-19,1022.0,1600.0,500.0,400.0
2008-01-20,1021.6666666666665,1600.0,500.0,400.0
2008-01-21,1021.3333333333335,1600.0,500.0,400.0
2008-01-22,1021.0,1600.0,500.0,400.0
2008-01-23,1018.0,1600.0,500.0,400.0
2008-01-24,1025.0,1600.0,500.0,400.0
2008-01-25,1025.0,1600.0,600.0,350.0
2008-01-26,1024.0,1600.0,400.0,350.0
2008-01-27,1023.0,1600.0,500.0,350.0
2008-01-28,1022.0,1600.0,350.0,350.0
2008-01-29,1021.0,1620.0,500.0,450.0
2008-01-30,1000.0,1625.0,400.0,350.0
2008-01-31,1011.0,1625.0,500.0,325.0
2008-02-01,1017.0,1600.0,500.0,400.0
2008-02-02,1025.0,1605.0,500.0,375.0
2008-02-03,1029.3333333333333,1610.0,500.0,375.0
2008-02-04,1033.6666666666667,1615.0,500.0,375.0
2008-02-05,1038.0,1620.0,500.0,375.0
2008-02-06,1032.0,1625.0,500.0,325.0
2008-02-07,1030.0,1625.0,500.0,350.0
2008-02-08,1034.0,1625.0,500.0,350.0
2008-02-09,1030.0,1631.25,600.0,375.0
2008-02-10,1061.6666666666667,1637.5,400.0,375.0
2008-02-11,1093.3333333333333,1643.75,500.0,375.0
2008-02-12,1125.0,1650.0,500.0,375.0
2008-02-13,1042.0,1650.0,500.0,375.0
2008-02-14,1501.0,1650.0,500.0,375.0
2008-02-15,1041.0,1650.0,500.0,500.0
2008-02-16,1030.0,1650.0,700.0,375.0
2008-02-17,1031.3333333333333,1683.333333333333,300.0,400.0
2008-02-18,1032.6666666666667,1716.666666666667,400.0,375.0
2008-02-19,1034.0,1750.0,700.0,375.0
2008-02-20,1031.0,1750.0,600.0,375.0
2008-02-21,1065.6666666666667,1750.0,566.6666666666666,375.0
2008-02-22,1100.3333333333333,1750.0,533.3333333333334,375.0
2008-02-23,1135.0,1750.0,500.0,375.0
2008-02-24,1168.0,1750.0,600.0,375.0
2008-02-25,1201.0,1750.0,500.0,400.0
2008-02-26,1234.0,1750.0,500.0,375.0
2008-02-27,1107.0,1750.0,600.0,375.0
2008-02-28,1141.0,1750.0,600.0,400.0
2008-02-29,1131.0,1750.0,600.0,400.0
2008-03-01,1124.0,1750.0,500.0,400.0
2008-03-02,1117.6666666666667,1750.0,600.0,400.0
2008-03-03,1111.3333333333333,1750.0,600.0,400.0
2008-03-04,1105.0,1750.0,700.0,425.0
2008-03-05,1120.0,1750.0,700.0,425.0
2008-03-06,1124.3333333333333,1750.0,700.0,400.0
2008-03-07,1128.6666666666667,1750.0,700.0,425.0
2008-03-08,1133.0,1750.0,700.0,375.0
2008-03-09,1132.6666666666667,1750.0,500.0,400.0
2008-03-10,1132.3333333333333,1750.0,400.0,400.0
2008-03-11,1132.0,1750.0,433.33333333333326,375.0
2008-03-12,1120.0,1750.0,466.66666666666674,385.0
2008-03-13,1116.0,1750.0,500.0,350.0
2008-03-14,1112.0,1750.0,500.0,300.0
2008-03-15,1101.0,1750.0,600.0,350.0
2008-03-16,1100.8,1750.0,600.0,350.0
2008-03-17,1100.6,1750.0,400.0,350.0
2008-03-18,1100.4,1750.0,400.0,350.0
2008-03-19,1100.2,1750.0,600.0,350.0
2008-03-20,1100.0,1750.0,1300.0,350.0
2008-03-21,1100.0,1750.0,2000.0,310.0
2008-03-22,1100.0,1750.0,1833.333333333333,306.6666666666667
2008-03-23,1100.0,1750.0,1666.666666666667,303.3333333333333
2008-03-24,1100.0,1750.0,1500.0,300.0
2008-03-25,1100.0,1750.0,1000.0,350.0
2008-03-26,1100.0,1750.0,1000.0,300.0
2008-03-27,1100.0,1750.0,1200.0,300.0
2008-03-28,1100.0,1750.0,800.0,275.0
2008-03-29,1100.0,1750.0,600.0,275.0
2008-03-30,1100.0,1750.0,1000.0,275.0
2008-03-31,1100.0,1750.0,1400.0,250.0
2008-04-01,1100.0,1750.0,1000.0,250.0
2008-04-02,1100.0,1750.0,600.0,252.85714285714286
2008-04-03,1100.0,1750.0,1000.0,255.7142857142857
2008-04-04,1100.0,1750.0,1300.0,258.57142857142856
2008-04-05,1100.0,1750.0,600.0,261.42857142857144
2008-04-06,1100.0,1750.0,700.0,264.2857142857143
2008-04-07,1100.0,1750.0,900.0,267.14285714285717
2008-04-08,1100.0,1750.0,900.0,270.0
2008-04-09,1100.0,1750.0,900.0,280.0
2008-04-10,1100.0,1740.0,900.0,300.0
2008-04-11,1100.0,1740.0,900.0,280.0
2008-04-12,1100.0,1742.0,1450.0,375.0
2008-04-13,1100.0,1744.0,2000.0,400.0
2008-04-14,1100.0,1746.0,2200.0,375.0
2008-04-15,1100.0,1748.0,1500.0,350.0
2008-04-16,1100.0,1750.0,2000.0,325.0
2008-04-17,1100.0,1750.0,2500.0,300.0
2008-04-18,1100.0,1750.0,2000.0,280.0
2008-04-19,1100.0,1750.0,1000.0,272.5
2008-04-20,1100.0,1750.0,966.6666666666665,265.0
2008-04-21,1100.0,1750.0,933.3333333333335,257.5
2008-04-22,1100.0,1750.0,900.0,250.0
2008-04-23,1100.0,1750.0,1200.0,260.0
2008-04-24,1100.0,1780.0,1300.0,250.0
2008-04-25,1100.1666666666667,1800.0,1400.0,280.0
2008-04-26,1100.3333333333333,1800.0,1200.0,400.0
2008-04-27,1100.5,1800.0,1000.0,400.0
2008-04-28,1100.6666666666667,1800.0,1100.0,350.0
2008-04-29,1100.8333333333333,1800.0,1400.0,350.0
2008-04-30,1101.0,1800.0,1000.0,300.0
2008-05-01,1100.0,1800.0,800.0,400.0
2008-05-02,1100.0,1800.0,900.0,450.0
2008-05-03,1100.0,1800.0,800.0,450.0
2008-05-04,1100.0,1800.0,900.0,425.0
2008-05-05,1100.0,1800.0,1000.0,450.0
2008-05-06,1100.0,1800.0,1200.0,425.0
2008-05-07,1100.0,1800.0,1300.0,450.0
2008-05-08,1100.0,1800.0,1000.0,400.0
2008-05-09,1100.0,1800.0,1100.0,450.0
2008-05-10,1100.0,1800.0,900.0,450.0
2008-05-11,1100.0,1800.0,600.0,450.0
2008-05-12,1100.0,1800.0,800.0,450.0
2008-05-13,1100.0,1800.0,800.0,450.0
2008-05-14,1100.0,1850.0,600.0,375.0
2008-05-15,1100.0,1850.0,700.0,300.0
2008-05-16,1100.0,1850.0,600.0,450.0
2008-05-17,1100.0,1850.0,700.0,400.0
2008-05-18,1100.0,1850.0,700.0,400.0
2008-05-19,1100.0,1850.0,666.6666666666666,408.33333333333326
2008-05-20,1100.0,1850.0,633.3333333333334,416.66666666666674
2008-05-21,1100.0,1850.0,600.0,425.0
2008-05-22,1100.0,1850.0,500.0,425.0
2008-05-23,1100.0,1850.0,500.0,375.0
2008-05-24,1100.0,1850.0,500.0,450.0
2008-05-25,1100.0,1800.0,600.0,433.33333333333326
2008-05-26,1100.0,1800.0,700.0,416.66666666666674
2008-05-27,1100.0,1850.0,600.0,400.0
2008-05-28,1100.0,1850.0,500.0,400.0
2008-05-29,1100.0,1850.0,500.0,400.0
2008-05-30,1100.0,1850.0,600.0,400.0
2008-05-31,1100.0,1850.0,600.0,400.0
2008-06-01,1100.0,1850.0,800.0,425.0
2008-06-02,1100.0,1850.0,600.0,400.0
2008-06-03,1100.0,1850.0,850.0,400.0
2008-06-04,1100.0,1850.0,700.0,400.0
2008-06-05,1100.0,1900.0,1000.0,400.0
2008-06-06,1100.0,1900.0,900.0,400.0
2008-06-07,1141.0,1900.0,950.0,400.0
2008-06-08,1127.3333333333333,1966.666666666667,900.0,450.0
2008-06-09,1113.6666666666667,2033.333333333333,1000.0,400.0
2008-06-10,1100.0,2100.0,900.0,400.0
2008-06-11,1100.0,2000.0,925.0,400.0
2008-06-12,1100.0,2000.0,950.0,400.0
2008-06-13,1100.0,2000.0,975.0,400.0
2008-06-14,1100.0,1992.5,1000.0,400.0
2008-06-15,1128.0,1985.0,1200.0,450.0
2008-06-16,1156.0,1977.5,1400.0,400.0
2008-06-17,1184.0,1970.0,1400.0,325.0
2008-06-18,1212.0,2000.0,1233.3333333333333,341.6666666666667
2008-06-19,1240.0,1980.0,1066.6666666666667,358.33333333333326
2008-06-20,1268.0,1982.2222222222226,900.0,375.0
2008-06-21,1296.0,1984.4444444444446,800.0,400.0
2008-06-22,1324.0,1986.666666666667,900.0,375.0
2008-06-23,1352.0,1988.888888888889,850.0,350.0
2008-06-24,1380.0,1991.111111111111,900.0,375.0
2008-06-25,1340.0,1993.333333333333,900.0,375.0
2008-06-26,1300.0,1995.555555555556,900.0,350.0
2008-06-27,1260.0,1997.7777777777774,1000.0,350.0
2008-06-28,1220.0,2000.0,1500.0,300.0
2008-06-29,1180.0,2000.0,1500.0,300.0
2008-06-30,1140.0,1950.0,1200.0,300.0
2008-07-01,1100.0,1950.0,1400.0,300.0
2008-07-02,1100.0,1950.0,1100.0,250.0
2008-07-03,1100.0,1950.0,1400.0,300.0
2008-07-04,1180.0,1950.0,1500.0,300.0
2008-07-05,1104.0,1980.0,2400.0,300.0
2008-07-06,1146.0,1986.666666666667,2000.0,300.0
2008-07-07,1188.0,1993.333333333333,2400.0,350.0
2008-07-08,1230.0,2000.0,2000.0,300.0
2008-07-09,1321.0,2000.0,2000.0,300.0
2008-07-10,1109.0,2000.0,1700.0,300.0
2008-07-11,1107.7142857142858,2000.0,2000.0,300.0
2008-07-12,1106.4285714285713,2000.0,1600.0,300.0
2008-07-13,1105.142857142857,2000.0,1700.0,300.0
2008-07-14,1103.857142857143,2050.0,2000.0,300.0
2008-07-15,1102.5714285714287,2060.0,3000.0,300.0
2008-07-16,1101.2857142857142,2050.0,2500.0,300.0
2008-07-17,1100.0,2050.0,3000.0,300.0
2008-07-18,1100.2,2000.0,3000.0,300.0
2008-07-19,1100.4,2000.0,3000.0,300.0
2008-07-20,1100.6,2100.0,3000.0,300.0
2008-07-21,1100.8,2200.0,2500.0,300.0
2008-07-22,1101.0,2300.0,2500.0,300.0
2008-07-23,1101.0,2300.0,2500.0,250.0
2008-07-24,1056.0,2350.0,2500.0,250.0
2008-07-25,1100.0,2350.0,3000.0,250.0
2008-07-26,1191.0,2350.0,2500.0,250.0
2008-07-27,1160.6666666666667,2366.6666666666665,3000.0,250.0
2008-07-28,1130.3333333333333,2383.333333333333,3000.0,250.0
2008-07-29,1100.0,2400.0,2200.0,300.0
2008-07-30,1100.0,2400.0,2500.0,250.0
2008-07-31,2040.0,2400.0,2500.0,250.0
2008-08-01,1100.0,2400.0,2500.0,250.0
2008-08-02,1025.0,2400.0,2200.0,300.0
2008-08-03,1028.3333333333333,2400.0,1850.0,250.0
2008-08-04,1031.6666666666667,2400.0,1800.0,250.0
2008-08-05,1035.0,2400.0,2000.0,300.0
2008-08-06,1100.0,2400.0,2500.0,250.0
2008-08-07,1101.0,2400.0,2000.0,250.0
2008-08-08,1089.0,2400.0,2500.0,250.0
2008-08-09,1077.0,2400.0,2200.0,258.3333333333333
2008-08-10,1065.0,2400.0,2200.0,266.6666666666667
2008-08-11,1053.0,2400.0,2400.0,275.0
2008-08-12,1041.0,2400.0,2500.0,250.0
2008-08-13,1000.0,2400.0,2200.0,250.0
2008-08-14,1101.0,2400.0,3500.0,300.0
2008-08-15,1092.0,2400.0,3500.0,300.0
2008-08-16,1083.0,2400.0,3166.666666666666,300.0
2008-08-17,1074.0,2400.0,2833.333333333333,300.0
2008-08-18,1065.0,2400.0,2500.0,300.0
2008-08-19,1056.0,2400.0,2500.0,300.0
2008-08-20,1047.0,2400.0,3000.0,300.0
2008-08-21,1038.0,2366.6666666666665,3000.0,300.0
2008-08-22,1029.0,2333.333333333333,2750.0,300.0
2008-08-23,1020.0,2300.0,2500.0,300.0
2008-08-24,1013.6666666666665,2300.0,2250.0,300.0
2008-08-25,1007.3333333333335,2300.0,2000.0,316.6666666666667
2008-08-26,1001.0,2301.612903225807,2500.0,333.3333333333333
2008-08-27,1001.0,2303.2258064516127,4000.0,350.0
2008-08-28,1041.0,2304.8387096774195,3000.0,325.0
2008-08-29,1021.0,2306.451612903226,3000.0,300.0
2008-08-30,1061.0,2308.064516129032,2500.0,325.0
2008-08-31,1032.3333333333333,2309.6774193548385,3000.0,300.0
2008-09-01,1003.6666666666665,2311.2903225806454,2500.0,350.0
2008-09-02,975.0,2312.903225806452,4000.0,300.0
2008-09-03,976.8571428571428,2314.516129032258,4000.0,350.0
2008-09-04,978.7142857142856,2316.1290322580644,3000.0,350.0
2008-09-05,980.5714285714287,2317.7419354838707,2500.0,350.0
2008-09-06,982.4285714285713,2319.3548387096776,2000.0,350.0
2008-09-07,984.2857142857144,2320.967741935484,3000.0,350.0
2008-09-08,986.1428571428572,2322.5806451612907,3500.0,350.0
2008-09-09,988.0,2324.193548387097,3500.0,350.0
2008-09-10,975.0,2325.8064516129034,2500.0,350.0
2008-09-11,976.25,2327.4193548387093,2500.0,350.0
2008-09-12,977.5,2329.032258064516,3000.0,350.0
2008-09-13,978.75,2330.6451612903224,3000.0,350.0
2008-09-14,980.0,2332.2580645161293,2766.666666666666,350.0
2008-09-15,981.25,2333.870967741936,2533.333333333333,350.0
2008-09-16,982.5,2335.483870967742,2300.0,350.0
2008-09-17,983.75,2337.0967741935488,2500.0,350.0
2008-09-18,985.0,2338.7096774193546,1500.0,350.0
2008-09-19,986.25,2340.322580645161,1300.0,350.0
2008-09-20,987.5,2341.935483870968,2000.0,400.0
2008-09-21,988.75,2343.548387096774,3400.0,400.0
2008-09-22,990.0,2345.1612903225805,3000.0,350.0
2008-09-23,991.25,2346.7741935483873,3250.0,350.0
2008-09-24,992.5,2348.387096774193,3500.0,350.0
2008-09-25,993.75,2350.0,3750.0,400.0
2008-09-26,995.0,2350.0,4000.0,366.66666666666674
2008-09-27,996.25,2351.6666666666665,4250.0,333.3333333333333
2008-09-28,997.5,2353.333333333333,4500.0,300.0
2008-09-29,998.75,2355.0,5000.0,325.0
2008-09-30,1000.0,2356.6666666666665,4000.0,350.0
2008-10-01,980.0,2358.333333333333,4000.0,350.0
2008-10-02,989.8,2360.0,4000.0,350.0
2008-10-03,999.6,2361.6666666666665,4000.0,350.0
2008-10-04,1009.4,2363.333333333333,3500.0,350.0
2008-10-05,1019.2,2365.0,4000.0,350.0
2008-10-06,1029.0,2366.6666666666665,3500.0,350.0
2008-10-07,1038.8,2368.333333333333,3000.0,350.0
2008-10-08,1048.6,2370.0,2500.0,350.0
2008-10-09,1058.4,2371.6666666666665,2500.0,350.0
2008-10-10,1068.2,2373.333333333333,2800.0,350.0
2008-10-11,1078.0,2375.0,3500.0,350.0
2008-10-12,1087.8,2376.6666666666665,3000.0,350.0
2008-10-13,1097.6,2378.333333333333,2500.0,350.0
2008-10-14,1107.4,2380.0,2133.333333333333,350.0
2008-10-15,1117.2,2370.0,1766.6666666666665,350.0
2008-10-16,1127.0,2360.0,1400.0,350.0
2008-10-17,970.0,2350.0,1400.0,350.0
2008-10-18,970.0,2350.0,1000.0,200.0
2008-10-19,946.6666666666665,2350.0,1200.0,225.0
2008-10-20,923.3333333333335,2350.0,1000.0,300.0
2008-10-21,900.0,2350.0,1500.0,250.0
2008-10-22,900.0,2350.0,1000.0,300.0
2008-10-23,940.0,2350.0,1000.0,300.0
2008-10-24,980.0,2350.0,800.0,300.0
2008-10-25,970.0,2350.0,600.0,300.0
2008-10-26,971.4285714285713,2334.615384615385,600.0,300.0
2008-10-27,972.8571428571428,2319.230769230769,600.0,308.3333333333333
2008-10-28,974.2857142857144,2303.846153846154,600.0,316.6666666666667
2008-10-29,975.7142857142856,2288.4615384615386,766.6666666666665,325.0
2008-10-30,977.1428571428572,2273.076923076923,933.3333333333333,333.3333333333333
2008-10-31,978.5714285714287,2257.692307692308,1100.0,341.6666666666667
2008-11-01,980.0,2242.3076923076924,500.0,350.0
2008-11-02,1096.6666666666667,2226.923076923077,600.0,350.0
2008-11-03,1213.3333333333333,2211.5384615384614,600.0,300.0
2008-11-04,1330.0,2196.153846153846,600.0,350.0
2008-11-05,1050.0,2180.769230769231,700.0,300.0
2008-11-06,1100.0,2165.3846153846152,500.0,325.0
2008-11-07,966.0,2150.0,500.0,325.0
2008-11-08,990.0,2150.0,500.0,350.0
2008-11-09,995.6666666666665,2150.0,600.0,350.0
2008-11-10,1001.3333333333335,2150.0,600.0,350.0
2008-11-11,1007.0,2150.0,500.0,300.0
2008-11-12,1017.0,2150.0,600.0,300.0
2008-11-13,1028.3333333333333,2150.0,600.0,333.3333333333333
2008-11-14,1039.6666666666667,2150.0,600.0,366.66666666666674
2008-11-15,1051.0,2150.0,600.0,400.0
2008-11-16,1050.6666666666667,2150.0,400.0,500.0
2008-11-17,1050.3333333333333,2150.0,500.0,400.0
2008-11-18,1050.0,2150.0,500.0,350.0
2008-11-19,996.0,2150.0,500.0,275.0
2008-11-20,987.0,2150.0,500.0,275.0
2008-11-21,1051.0,2150.0,400.0,300.0
2008-11-22,1302.0,2150.0,450.0,300.0
2008-11-23,1334.6666666666667,2150.0,600.0,400.0
2008-11-24,1367.3333333333333,2150.0,500.0,350.0
2008-11-25,1400.0,2150.0,400.0,350.0
2008-11-26,1016.0,2150.0,400.0,350.0
2008-11-27,1002.3333333333335,2150.0,400.0,350.0
2008-11-28,988.6666666666665,2300.0,500.0,350.0
2008-11-29,975.0,2303.846153846154,500.0,350.0
2008-11-30,989.0,2307.692307692308,500.0,350.0
2008-12-01,1003.0,2311.538461538461,600.0,375.0
2008-12-02,1017.0,2315.384615384615,500.0,375.0
2008-12-03,1031.0,2319.230769230769,500.0,375.0
2008-12-04,1045.0,2323.076923076923,466.66666666666674,366.66666666666674
2008-12-05,1007.0,2326.923076923077,433.33333333333326,358.33333333333326
2008-12-06,950.0,2330.769230769231,400.0,350.0
2008-12-07,982.2,2334.615384615385,350.0,375.0
2008-12-08,1014.4,2338.4615384615386,400.0,375.0
2008-12-09,1046.6,2342.3076923076924,500.0,300.0
2008-12-10,1078.8,2346.153846153846,800.0,325.0
2008-12-11,1111.0,2350.0,600.0,325.0
2008-12-12,1044.0,2350.0,566.6666666666666,333.3333333333333
2008-12-13,1073.0,2350.0,533.3333333333334,341.6666666666667
2008-12-14,1082.0,2350.0,500.0,350.0
2008-12-15,1091.0,2350.0,350.0,350.0
2008-12-16,1100.0,2350.0,350.0,250.0
2008-12-17,1451.0,2350.0,400.0,300.0
2008-12-18,1103.0,2450.0,400.0,300.0
2008-12-19,1070.0,2450.0,500.0,300.0
2008-12-20,1052.0,2500.0,300.0,300.0
2008-12-21,1060.6666666666667,2500.0,400.0,300.0
2008-12-22,1069.3333333333333,2500.0,400.0,290.0
2008-12-23,1078.0,2500.0,400.0,285.0
2008-12-24,1100.0,2500.0,400.0,280.0
2008-12-25,1098.6666666666667,2500.0,400.0,275.0
2008-12-26,1097.3333333333333,2500.0,400.0,225.0
2008-12-27,1096.0,2500.0,400.0,228.57142857142856
2008-12-28,1097.3333333333333,2516.6666666666665,500.0,232.14285714285717
2008-12-29,1098.6666666666667,2533.333333333333,400.0,235.7142857142857
2008-12-30,1100.0,2550.0,400.0,239.28571428571428
2008-12-31,1078.0,2550.0,400.0,242.85714285714286
2009-01-01,1218.0,2550.0,400.0,246.42857142857144
2009-01-02,1154.0,2550.0,400.0,250.0
2009-01-03,1140.0,2550.0,400.0,275.0
2009-01-04,1190.3333333333333,2566.6666666666665,400.0,275.0
2009-01-05,1240.6666666666667,2583.333333333333,500.0,275.0
2009-01-06,1291.0,2600.0,400.0,275.0
2009-01-07,1140.0,2600.0,500.0,250.0
2009-01-08,1145.0,2602.3076923076924,500.0,250.0
2009-01-09,1150.0,2604.615384615385,500.0,250.0
2009-01-10,1155.0,2606.923076923077,500.0,250.0
2009-01-11,1160.0,2609.230769230769,500.0,266.6666666666667
2009-01-12,1165.0,2611.538461538461,500.0,283.3333333333333
2009-01-13,1170.0,2613.846153846154,500.0,300.0
2009-01-14,1160.3333333333333,2616.153846153846,500.0,283.3333333333333
2009-01-15,1150.6666666666667,2618.4615384615386,500.0,266.6666666666667
2009-01-16,1141.0,2620.769230769231,500.0,250.0
2009-01-17,1141.0,2623.076923076923,600.0,250.0
2009-01-18,1128.6666666666667,2625.384615384615,500.0,250.0
2009-01-19,1116.3333333333333,2627.692307692308,533.3333333333334,241.66666666666663
2009-01-20,1104.0,2630.0,566.6666666666666,233.33333333333331
2009-01-21,1105.0,2650.0,600.0,225.0
2009-01-22,1113.0,2680.0,600.0,225.0
2009-01-23,1110.8333333333333,2650.0,600.0,250.0
2009-01-24,1108.6666666666667,2650.0,700.0,250.0
2009-01-25,1106.5,2650.0,600.0,250.0
2009-01-26,1104.3333333333333,2650.0,400.0,250.0
2009-01-27,1102.1666666666667,2650.0,400.0,250.0
2009-01-28,1100.0,2650.0,400.0,250.0
2009-01-29,1093.0,2650.0,400.0,250.0
2009-01-30,1100.0,2650.0,500.0,250.0
2009-01-31,1101.0,2650.0,500.0,250.0
2009-02-01,1161.0,2650.0,500.0,250.0
2009-02-02,1221.0,2650.0,500.0,250.0
2009-02-03,1281.0,2650.0,500.0,250.0
2009-02-04,1341.0,2650.0,500.0,275.0
2009-02-05,1325.0,2650.0,500.0,266.6666666666667
2009-02-06,1141.0,2650.0,500.0,258.3333333333333
2009-02-07,1116.0,2650.0,500.0,250.0
2009-02-08,1110.75,2650.0,500.0,250.0
2009-02-09,1105.5,2650.0,500.0,258.3333333333333
2009-02-10,1100.25,2650.0,500.0,266.6666666666667
2009-02-11,1095.0,2650.0,500.0,275.0
2009-02-12,1050.0,2650.0,600.0,275.0
2009-02-13,1135.0,2650.0,500.0,275.0
2009-02-14,1130.0,2650.0,600.0,275.0
2009-02-15,1123.3333333333333,2650.0,500.0,275.0
2009-02-16,1116.6666666666667,2650.0,600.0,275.0
2009-02-17,1110.0,2650.0,500.0,300.0
2009-02-18,1114.0,2650.0,600.0,275.0
2009-02-19,1120.0,2650.0,600.0,275.0
2009-02-20,1106.0,2650.0,600.0,300.0
2009-02-21,1241.0,2650.0,700.0,300.0
2009-02-22,1215.8333333333333,2650.0,500.0,300.0
2009-02-23,1190.6666666666667,2650.0,600.0,300.0
2009-02-24,1165.5,2650.0,600.0,300.0
2009-02-25,1140.3333333333333,2650.0,600.0,300.0
2009-02-26,1115.1666666666667,2650.0,700.0,400.0
2009-02-27,1090.0,2650.0,700.0,350.0
2009-02-28,1060.0,2700.0,800.0,350.0
2009-03-01,1206.4,2730.0,700.0,375.0
2009-03-02,1352.8,2730.0,700.0,300.0
2009-03-03,1499.2,2726.6666666666665,800.0,300.0
2009-03-04,1645.6,2723.333333333333,700.0,300.0
2009-03-05,1792.0,2720.0,750.0,310.0
2009-03-06,1787.9404761904761,2750.0,800.0,320.0
2009-03-07,1783.8809523809525,2750.0,850.0,330.0
2009-03-08,1779.821428571429,2750.0,900.0,340.0
2009-03-09,1775.7619047619046,2750.0,950.0,350.0
2009-03-10,1771.702380952381,2750.0,1000.0,360.0
2009-03-11,1767.642857142857,2750.0,1050.0,370.0
2009-03-12,1763.583333333333,2750.0,1100.0,380.0
2009-03-13,1759.5238095238094,2750.0,1150.0,390.0
2009-03-14,1755.4642857142858,2750.0,1200.0,400.0
2009-03-15,1751.404761904762,2750.0,1200.0,400.0
2009-03-16,1747.345238095238,2750.0,1200.0,400.0
2009-03-17,1743.2857142857142,2750.0,1100.0,400.0
2009-03-18,1739.2261904761906,2850.0,1100.0,400.0
2009-03-19,1735.166666666667,2850.0,1400.0,400.0
2009-03-20,1731.107142857143,2850.0,1200.0,450.0
2009-03-21,1727.047619047619,2850.0,1300.0,475.0
2009-03-22,1722.9880952380954,2850.0,1200.0,400.0
2009-03-23,1718.928571428571,2850.0,900.0,400.0
2009-03-24,1714.8690476190475,2850.0,600.0,450.0
2009-03-25,1710.8095238095239,2850.0,611.1111111111112,461.11111111111114
2009-03-26,1706.75,2850.0,622.2222222222222,472.22222222222223
2009-03-27,1702.6904761904761,2850.0,633.3333333333334,483.33333333333326
2009-03-28,1698.6309523809525,2850.0,644.4444444444445,494.4444444444445
2009-03-29,1694.571428571429,2850.0,655.5555555555555,505.5555555555555
2009-03-30,1690.5119047619046,2850.0,666.6666666666666,516.6666666666666
2009-03-31,1686.452380952381,2850.0,677.7777777777778,527.7777777777778
2009-04-01,1682.392857142857,2850.0,688.8888888888888,538.8888888888888
2009-04-02,1678.333333333333,2850.0,700.0,550.0
2009-04-03,1674.2738095238094,2850.0,600.0,700.0
2009-04-04,1670.2142857142858,2950.0,500.0,550.0
2009-04-05,1666.154761904762,2950.0,500.0,600.0
2009-04-06,1662.095238095238,2950.0,600.0,600.0
2009-04-07,1658.0357142857142,2950.0,600.0,625.0
2009-04-08,1653.9761904761906,2850.0,500.0,650.0
2009-04-09,1649.916666666667,2850.0,533.3333333333334,650.0
2009-04-10,1645.857142857143,2850.0,566.6666666666666,650.0
2009-04-11,1641.797619047619,2850.0,600.0,650.0
2009-04-12,1637.7380952380954,2850.0,1000.0,625.0
2009-04-13,1633.6785714285716,2850.0,900.0,660.0
2009-04-14,1629.6190476190475,2850.0,800.0,575.0
2009-04-15,1625.5595238095239,2850.0,900.0,650.0
2009-04-16,1621.5,2850.0,1000.0,625.0
2009-04-17,1617.4404761904761,2850.0,1400.0,630.0
2009-04-18,1613.3809523809525,2850.0,1200.0,600.0
2009-04-19,1609.321428571429,2850.0,600.0,600.0
2009-04-20,1605.2619047619046,2850.0,700.0,600.0
2009-04-21,1601.202380952381,2850.0,1000.0,600.0
2009-04-22,1597.142857142857,2850.0,1100.0,650.0
2009-04-23,1593.083333333333,2850.0,1000.0,650.0
2009-04-24,1589.0238095238094,2850.0,1200.0,600.0
2009-04-25,1584.9642857142858,2850.0,1100.0,775.0
2009-04-26,1580.904761904762,2850.0,1200.0,750.0
2009-04-27,1576.845238095238,2850.0,1300.0,650.0
2009-04-28,1572.7857142857142,2950.0,1400.0,660.0
2009-04-29,1568.7261904761906,2950.0,1100.0,700.0
2009-04-30,1564.666666666667,2950.0,900.0,625.0
2009-05-01,1560.607142857143,2980.0,1100.0,625.0
2009-05-02,1556.547619047619,2980.0,1200.0,650.0
2009-05-03,1552.4880952380954,2980.0,1300.0,645.0
2009-05-04,1548.4285714285716,2980.0,1400.0,650.0
2009-05-05,1544.3690476190475,2980.0,1400.0,650.0
2009-05-06,1540.3095238095239,2950.0,1300.0,650.0
2009-05-07,1536.25,2980.0,1220.0,645.0
