date,Wheat_Lokwan,Wheat_Rajasthan Tukdi,Onion_Other,Wheat_Other,Potato_Other,Banana_Other,Rice_Dappa,Potato_Jyoti,Apple_Delicious,Onion_Red,Rice_Coarse,Banana_Medium,Rice_Fine,Apple_Apple,Banana_Pachha Bale,Rice_Other,Rice_Ratnachudi 718 5-749,Wheat_147 Average,Rice_B P T,Apple_Other,Potato_Red,Wheat_Dara
2009-10-16,13.121428571428574,15.7,13.5,10.8,14.0,10.0,17.0,16.7,42.5,18.0,15.9,7.0,20.55,50.0,7.0,12.8,17.25,14.0,22.0,52.0,9.957861635220123,10.5
2009-10-17,13.242857142857142,15.725,13.5,10.75,15.0,10.0,17.0,16.8,43.0,18.0,15.9,7.0,20.55,50.0,7.0,12.9,17.25,14.0,22.0,51.0,9.914150943396226,10.5
2009-10-18,13.364285714285714,15.75,13.5,10.75,15.0,10.0,17.0,16.9,43.0,18.05,15.9,7.0,20.55,50.0,7.0,12.9,17.25,14.0,22.0,51.0,9.870440251572326,10.52
2009-10-19,13.485714285714288,15.775,13.5,10.75,14.821428571428573,9.966666666666667,17.0,16.9,42.8,18.1,15.9,7.0,20.55,50.0,7.0,12.9,17.25,14.0,22.0,51.0,9.826729559748427,10.54
2009-10-20,13.607142857142858,15.8,13.5,10.75,14.642857142857142,9.933333333333334,17.0,16.9,42.7,18.15,15.85,7.0,20.55,50.0,7.0,12.9,17.25,14.0,22.0,51.0,9.783018867924527,10.56
2009-10-21,13.72857142857143,15.825,13.5,10.75,14.464285714285715,9.9,17.0,16.9,42.25,18.2,15.65,7.0,20.55,50.0,7.0,12.9,17.25,14.0,22.0,51.0,9.739308176100627,10.58
2009-10-22,13.85,15.85,13.5,10.8,14.285714285714285,9.866666666666667,17.0,16.9,42.0,18.25,15.75,7.25,20.55,50.0,7.0,13.0,17.25,14.0,22.0,50.0,9.695597484276732,10.6
2009-10-23,13.85,15.875,13.5,10.8,14.107142857142858,9.833333333333334,17.0,16.9,43.0,18.1,15.6,6.833333333333334,20.55,50.0,7.0,13.0,17.25,14.0,22.0,50.0,9.651886792452833,10.6
2009-10-24,13.85,15.9,13.5,10.8,13.928571428571427,9.8,17.0,17.0,42.5,18.1,15.75,6.416666666666666,20.55,50.0,7.0,13.0,17.25,14.0,23.0,50.0,9.608176100628931,10.6
2009-10-25,13.88,15.783333333333333,13.5,10.816666666666668,13.75,9.766666666666666,17.0,17.2,42.0,18.11,15.75,6.0,20.55,50.0,7.0,13.0,17.25,14.166666666666668,23.333333333333336,50.0,9.564465408805033,10.61
2009-10-26,13.91,15.666666666666668,13.5,10.833333333333332,13.571428571428573,9.733333333333334,17.0,17.4,41.5,18.12,15.5,7.0,20.55,50.0,7.0,13.0,17.25,14.333333333333332,23.666666666666664,50.0,9.520754716981132,10.62
2009-10-27,13.94,15.55,13.5,10.85,13.392857142857142,9.7,17.0,17.4,41.2,18.13,15.6,6.5,21.05,50.0,7.0,13.0,17.25,14.5,24.0,50.0,9.477044025157232,10.63
2009-10-28,13.97,17.5,13.5,10.85,13.214285714285715,9.666666666666666,17.0,17.4,41.0,18.14,15.7,7.0,21.05,45.0,7.5,13.0,17.25,14.5,24.0,49.0,9.433333333333332,10.64
2009-10-29,14.0,16.3,13.5,10.75,13.035714285714285,9.633333333333333,17.0,17.7,41.0,18.15,15.65,7.0,21.05,44.0,7.0,13.1,17.25,15.0,22.0,49.0,9.389622641509431,10.65
2009-10-30,15.0,16.75,13.5,10.75,12.857142857142858,9.6,17.0,17.7,40.0,18.0,15.7,6.666666666666666,21.216666666666665,50.0,7.0,13.1,17.25,15.5,24.0,49.0,9.345911949685537,10.65
2009-10-31,15.1875,17.0,13.5,10.75,12.678571428571427,9.566666666666666,17.0,17.6,40.0,18.0,15.6,6.333333333333334,21.383333333333336,55.0,7.0,13.1,17.25,15.8375,24.0,48.0,9.302201257861633,10.65
2009-11-01,15.375,17.25,13.5,10.766666666666667,12.5,9.533333333333333,17.0,17.6,39.5,17.95,15.525,6.0,21.55,51.66666666666667,7.0,13.133333333333333,17.25,16.175,24.0,48.0,9.258490566037736,10.66
2009-11-02,15.5625,17.5,13.5,10.783333333333333,12.321428571428573,9.5,17.0,17.5,39.25,17.9,15.45,7.0,21.55,48.33333333333333,7.0,13.166666666666668,17.25,16.5125,24.0,48.0,9.214779874213836,10.67
2009-11-03,15.75,17.75,13.5,10.8,12.142857142857142,9.466666666666667,17.0,17.5,39.0,17.85,15.375,7.0,21.55,45.0,7.0,13.2,17.25,16.85,24.0,48.0,9.171069182389935,10.68
2009-11-04,15.75,17.5,13.5,10.8,11.964285714285715,9.433333333333334,17.0,17.4,38.75,17.8,15.3,6.9,21.55,44.0,7.5,13.2,17.4,16.5,24.0,48.0,9.127358490566037,10.69
2009-11-05,15.75,17.0,13.5,10.8,11.785714285714285,9.4,17.0,16.9,38.5,17.75,15.25,6.9,21.55,44.33333333333333,7.333333333333334,13.25,17.4,16.5,24.0,48.0,9.083647798742136,10.7
2009-11-06,15.75,17.55,13.5,10.8,11.607142857142858,9.366666666666667,17.0,16.8,38.8,17.75,15.4,6.933333333333334,21.55,44.66666666666667,7.166666666666666,13.25,17.4,16.5,25.0,48.0,9.039937106918241,10.7
2009-11-07,15.75,17.3,13.5,10.85,11.428571428571427,9.333333333333334,17.0,16.6,38.6,17.8,15.3,6.966666666666666,21.55,45.0,7.0,13.2625,17.4,16.5,24.0,47.75,8.99622641509434,10.75
2009-11-08,15.666666666666668,17.4,13.5,10.9,11.25,9.3,17.0,16.4,38.3,17.77,15.283333333333333,7.0,21.55,45.0,7.0,13.275,17.4,16.666666666666668,24.333333333333336,47.5,8.952515723270439,10.78
2009-11-09,15.583333333333332,17.5,13.5,10.95,11.071428571428573,9.266666666666666,17.0,16.2,38.0,17.74,15.266666666666667,7.25,21.55,45.0,7.0,13.2875,17.4,16.833333333333332,24.666666666666664,47.25,8.908805031446539,10.81
2009-11-10,15.5,17.6,13.5,11.0,10.892857142857142,9.233333333333334,17.0,15.7,37.5,17.71,15.25,7.5,21.55,45.0,7.0,13.3,17.4,17.0,25.0,47.0,8.865094339622644,10.84
2009-11-11,15.65,17.45,13.5,11.15,10.714285714285717,9.2,17.0,15.5,37.75,17.68,15.2,7.0,21.55,50.0,7.0,13.35,17.4,17.0,24.0,47.0,8.821383647798742,10.87
2009-11-12,15.0,17.0,13.5,11.25,10.535714285714283,9.166666666666666,17.0,15.5,37.5,17.65,15.2,6.5,21.55,50.0,7.0,13.35,17.4,16.75,24.0,47.0,8.777672955974841,10.9
2009-11-13,14.75,15.95,13.5,11.25,10.357142857142858,9.133333333333333,17.0,15.5,38.0,17.65,15.25,6.666666666666666,21.55,55.0,7.0,13.35,17.4,16.75,25.0,47.0,8.733962264150943,11.25
2009-11-14,15.0,17.0,13.5,11.3,10.178571428571429,9.1,17.0,15.4,38.25,17.75,15.3,6.833333333333334,21.55,54.66666666666667,6.916666666666666,13.35,17.3,16.5,25.0,46.5,8.690251572327044,11.2
2009-11-15,15.166666666666668,17.1,13.5,11.3,10.0,9.066666666666666,17.0,15.3,38.65,17.75,15.316666666666668,7.0,21.55,54.33333333333333,6.833333333333334,13.35,17.3,16.583333333333332,25.0,46.5,8.646540880503142,11.22
2009-11-16,15.333333333333332,17.2,13.5,11.3,10.0,9.033333333333333,17.0,15.3,39.0,17.75,15.333333333333332,7.0,21.55,54.0,6.75,13.35,17.3,16.666666666666668,25.0,46.5,8.602830188679246,11.24
2009-11-17,15.5,17.3,13.5,11.3,10.0,9.0,17.0,15.1,38.75,17.75,15.35,7.0,21.55,53.66666666666667,6.666666666666666,13.35,17.225,16.75,26.0,46.5,8.559119496855347,11.26
2009-11-18,15.25,17.95,15.0,11.3,10.0,9.0,17.0,15.1,38.5,17.75,15.4,7.0,21.55,53.33333333333333,6.583333333333334,13.4,17.15,17.0,26.0,46.5,8.515408805031447,11.28
2009-11-19,15.5,16.5,13.5,11.3,10.0,9.0,17.0,14.8,39.0,17.75,15.25,7.5,21.55,53.0,6.5,13.4,17.075,16.75,25.666666666666664,46.5,8.471698113207546,11.3
2009-11-20,15.5,17.45,13.5,11.3,10.0,9.0,17.0,14.6,39.5,17.8,15.3,7.666666666666666,21.55,50.0,7.0,13.4,17.0,16.75,25.333333333333336,46.5,8.427987421383648,11.3
2009-11-21,15.5,18.4,13.678571428571427,11.35,9.928571428571429,9.0,17.0,13.9,39.25,18.6,15.25,7.833333333333334,21.55,50.0,7.0,13.5,17.0,16.75,25.0,46.0,8.384276729559751,11.4
2009-11-22,15.5,18.033333333333328,13.857142857142858,11.35,9.857142857142854,9.0,17.0,13.0,38.0,18.88,15.25,8.0,21.55,51.0,7.0,13.5,17.0,16.75,25.0,46.0,8.340566037735847,11.45
2009-11-23,15.5,17.666666666666668,14.035714285714285,11.35,9.785714285714283,9.0,17.0,12.0,38.1,19.16,15.25,7.5,21.55,52.0,7.0,13.5,17.0,16.75,25.0,46.0,8.296855345911949,11.5
2009-11-24,15.5,17.3,14.214285714285715,11.35,9.714285714285717,9.0,17.0,12.0,38.0,19.44,15.25,7.666666666666666,21.55,53.0,7.0,13.5,16.8,16.75,25.0,46.0,8.25314465408805,11.55
2009-11-25,15.5,18.3,14.392857142857142,11.35,9.642857142857146,9.0,17.0,12.4,37.5,19.72,15.1,7.833333333333334,21.55,55.0,7.0,13.5,16.8,16.75,25.0,46.0,8.20943396226415,11.6
2009-11-26,15.5,17.95,14.571428571428573,11.35,9.571428571428571,9.0,17.0,12.8,37.75,20.0,15.25,8.0,21.55,50.0,7.0,13.5,16.8,16.75,25.0,46.0,8.165723270440251,11.65
2009-11-27,15.5,18.4,14.75,11.35,9.5,9.0,17.0,15.0,38.2,20.0,15.2,7.833333333333334,21.55,54.0,7.0,13.5,16.8,16.75,25.0,46.0,8.122012578616353,11.65
2009-11-28,15.5,18.4375,14.928571428571427,11.4,9.428571428571429,9.0,17.0,15.2,38.21666666666667,20.0,15.25,7.666666666666666,21.55,53.75,7.0,13.6,17.2,16.775,24.0,46.0,8.078301886792453,13.4
2009-11-29,15.5,18.475,15.107142857142858,11.4,9.357142857142854,9.0,17.0,15.4,38.23333333333333,19.8,15.25,7.5,21.55,53.5,7.0,13.6,17.2,16.8,24.5,46.0,8.034591194968554,13.08
2009-11-30,15.5,18.5125,15.285714285714285,11.4,9.285714285714283,9.0,17.0,15.6,38.25,19.6,15.3,7.416666666666666,21.716666666666665,53.25,7.0,13.6,17.2,16.825,24.0,46.0,7.990880503144653,12.76
2009-12-01,15.5,18.55,15.464285714285715,11.4,9.214285714285717,9.0,17.0,15.8,38.5,19.4,15.4,7.333333333333334,21.883333333333336,53.0,7.0,13.6,17.5,16.85,23.5,46.0,7.947169811320754,12.44
2009-12-02,15.5,18.2,15.642857142857142,11.4,9.142857142857142,9.0,20.0,16.0,39.5,19.2,15.5,7.25,22.05,55.0,7.0,13.6,17.5,16.75,23.5,46.0,7.903459119496856,12.12
2009-12-03,15.5,16.5,15.821428571428573,11.4,9.071428571428571,9.0,20.0,16.0,41.0,19.0,15.5,7.25,22.05,53.0,6.8,13.6,17.5,16.85,23.5,46.0,7.8597484276729555,11.8
2009-12-04,15.5,18.15,16.0,11.45,9.0,9.0,20.0,16.0,41.5,19.0,15.6,7.416666666666666,22.05,55.0,7.0,13.6,17.5,16.75,23.5,46.0,7.816037735849056,11.8
2009-12-05,15.5,17.55,16.0,11.45,9.0,9.0,20.0,16.4,42.0,20.0,15.5,7.583333333333334,22.05,55.0,7.0,13.6,17.5,16.8,23.5,46.0,7.772327044025157,11.85
2009-12-06,15.5625,17.833333333333332,15.0,11.466666666666667,9.0,9.5,20.0,16.2,42.0,19.56,15.5,7.75,22.05,51.66666666666667,6.833333333333334,13.633333333333333,17.5,16.85,23.5,46.16666666666667,7.728616352201258,11.85
2009-12-07,15.625,18.116666666666667,14.5,11.483333333333333,9.0,9.5,20.0,16.0,42.5,19.12,15.5,7.75,22.55,48.33333333333333,6.666666666666666,13.666666666666668,17.5,16.9,23.5,46.33333333333333,7.684905660377357,11.85
2009-12-08,15.6875,18.4,16.0,11.5,9.0,9.0,20.0,15.5,43.0,18.68,15.5,7.75,22.55,45.0,6.5,13.7,17.75,16.95,23.5,46.5,7.641194968553458,11.85
2009-12-09,15.75,18.5,14.0,11.5,9.0,9.0,20.0,15.5,43.25,18.24,15.6,7.5,22.55,50.0,7.0,13.7,17.75,17.0,23.5,46.5,7.597484276729561,11.85
2009-12-10,15.75,16.55,16.0,11.5,9.0,9.0,20.0,15.3,43.5,17.8,15.65,7.5,22.55,50.0,7.5,13.7,17.75,17.0,23.5,46.5,7.55377358490566,11.85
2009-12-11,15.4,16.8,14.0,11.5,9.0,8.0,20.0,15.0,44.0,17.8,15.7,7.5,22.716666666666665,45.0,7.0,13.7,17.75,17.0,23.5,46.5,7.510062893081762,11.85
2009-12-12,15.75,17.7,12.0,11.6,9.0,8.5,20.0,15.5,44.5,17.8,15.6,7.5,22.883333333333336,46.25,7.0,13.8,18.0,17.0,23.5,47.0,7.466352201257862,11.85
2009-12-13,15.75,17.633333333333333,14.0,11.6,7.5,9.0,20.0,15.8,44.75,17.04,15.6,7.5,23.05,47.5,7.0,13.8,18.0,17.083333333333332,23.5,47.0,7.422641509433963,11.84
2009-12-14,15.75,17.566666666666666,14.0,11.6,9.0,9.0,20.0,16.0,45.0,16.28,15.6,7.5,23.05,48.75,7.0,13.8,18.2,17.166666666666668,23.5,47.0,7.378930817610063,11.83
2009-12-15,15.75,17.5,16.5,11.6,6.5,7.5,20.0,15.8,45.5,15.52,15.6,7.575,23.125,50.0,7.0,13.8,18.3,17.25,23.5,47.0,7.3352201257861624,11.82
2009-12-16,15.5,18.2,16.5,11.6,6.5,8.0,20.0,15.8,46.0,14.76,15.75,7.65,23.2,45.0,7.0,13.8,18.5,17.0,23.5,47.0,7.291509433962264,11.81
2009-12-17,15.75,17.3,16.5,11.6,6.5,8.0,20.0,15.0,46.5,14.0,15.5,7.725,23.275,40.0,7.0,13.8,18.75,17.25,23.5,47.0,7.2477987421383645,11.8
2009-12-18,15.75,17.65,16.5,11.6,6.5,8.5,20.0,14.5,46.5,14.0,15.5,7.8,23.35,45.0,7.0,13.8,18.75,17.25,23.5,47.0,7.204088050314464,11.8
2009-12-19,15.75,17.0,16.5,11.6,6.5,8.5,20.0,14.1,46.35,14.0,15.4,7.875,23.425,40.0,6.6,13.8,18.75,17.25,23.5,47.5,7.1603773584905674,11.85
2009-12-20,15.666666666666668,17.25,16.5,11.630769230769232,6.5,9.0,20.0,13.9,46.5,14.8,15.466666666666667,7.95,23.5,41.66666666666667,6.7333333333333325,13.803846153846154,18.75,17.166666666666668,23.5,47.5,7.116666666666666,11.85
2009-12-21,15.583333333333332,17.5,16.5,11.661538461538465,6.5,8.5,20.0,13.6,47.0,15.6,15.533333333333333,8.025,23.575,43.33333333333333,6.866666666666666,13.807692307692307,19.0,17.083333333333332,23.5,47.5,7.072955974842768,11.85
2009-12-22,15.5,17.75,16.5,11.692307692307693,6.5,8.0,20.0,13.0,47.5,16.4,15.6,8.1,23.65,45.0,7.0,13.81153846153846,19.0,17.0,23.5,47.5,7.0292452830188665,11.85
2009-12-23,15.25,17.55,16.5,11.723076923076926,6.5,7.0,20.0,10.0,47.1,17.2,15.5,8.175,23.725,45.0,7.0,13.815384615384614,19.0,16.75,23.5,47.5,6.985534591194968,11.85
2009-12-24,15.25,17.05,16.5,11.753846153846155,6.5,8.0,18.0,10.0,47.5,18.0,15.65,8.25,23.8,50.0,7.0,13.819230769230769,19.0,16.75,23.5,47.5,6.9418238993710695,11.85
2009-12-25,15.25,16.983333333333334,16.5,11.784615384615385,6.5,8.5,18.0,9.5,48.0,18.25,15.6,8.325,23.875,50.0,6.916666666666666,13.823076923076925,19.0,16.75,23.5,47.5,6.898113207547169,12.0
2009-12-26,15.25,16.916666666666668,16.5,11.815384615384614,6.5,8.0,18.0,9.0,48.2,18.25,15.6,8.4,23.95,50.0,6.833333333333334,13.826923076923075,19.0,16.75,23.5,47.5,6.8544025157232715,12.0
2009-12-27,15.25,16.85,16.42857142857143,11.846153846153845,6.357142857142858,8.0,18.0,8.6,48.0,18.2,15.566666666666668,8.475,24.025,50.0,6.75,13.830769230769231,19.0,16.75,23.0,47.5,6.810691823899371,12.1
2009-12-28,15.25,16.78333333333333,16.357142857142858,11.876923076923076,6.2142857142857135,8.0,18.0,8.2,47.66666666666667,18.15,15.533333333333333,8.55,24.1,50.0,6.666666666666666,13.834615384615386,19.25,16.75,23.5,47.5,6.766981132075473,12.2
2009-12-29,15.25,16.71666666666667,16.285714285714292,11.907692307692306,6.071428571428571,8.0,18.0,8.0,47.33333333333333,18.1,15.5,8.625,24.175,50.0,6.583333333333334,13.838461538461535,19.25,16.75,23.7,47.5,6.723270440251572,12.3
2009-12-30,15.25,16.65,16.214285714285708,11.93846153846154,5.928571428571429,8.0,18.0,7.5,47.0,18.05,15.6,8.7,24.25,50.0,6.5,13.842307692307694,19.25,16.75,23.9,47.5,6.679559748427672,12.4
2009-12-31,15.0,17.7,16.142857142857142,11.96923076923077,5.7857142857142865,8.0,18.0,7.2,47.5,18.0,15.65,8.775,24.325,45.0,6.5,13.846153846153845,19.25,16.75,24.1,47.5,6.6358490566037736,12.5
2010-01-01,15.75,17.6,16.07142857142857,12.0,5.642857142857142,8.0,18.0,7.078787878787879,48.0,18.0,15.75,8.85,24.4,53.0,6.5,13.85,19.5,16.15,24.3,47.5,6.592138364779874,12.55
2010-01-02,15.75,17.0,16.0,12.0,5.5,8.0,18.0,6.957575757575757,48.0,17.8,15.7,8.925,24.475,47.0,6.5,13.85,19.5,16.15,24.5,47.0,6.548427672955975,12.55
2010-01-03,15.75,16.916666666666668,16.0,12.0,5.5,8.0,18.0,6.836363636363636,48.1,17.74,15.683333333333332,9.0,24.55,48.0,6.666666666666666,13.85,19.5,16.266666666666666,24.5,47.66666666666667,6.504716981132074,12.56
2010-01-04,15.75,16.833333333333332,16.0,12.0,5.5,8.0,18.0,6.715151515151515,48.25,17.68,15.666666666666668,9.0,24.55,49.0,6.833333333333334,13.85,19.5,16.383333333333333,24.5,48.33333333333333,6.461006289308176,12.57
2010-01-05,15.75,16.75,16.0,12.0,5.5,8.0,18.0,6.593939393939394,48.0,17.62,15.65,9.0,24.55,50.0,7.0,13.85,19.5,16.5,24.5,49.0,6.4172955974842765,12.58
2010-01-06,15.75,16.55,16.0,12.15,5.5,8.5,18.0,6.472727272727273,48.0,17.56,15.75,8.0,24.55,45.0,7.0,13.9,19.5,16.5,24.5,49.0,6.373584905660378,12.59
2010-01-07,16.0,17.8,16.0,12.15,5.5,8.0,18.0,6.3515151515151524,48.25,17.5,15.75,8.5,24.55,50.0,7.0,13.9,19.5,16.5,24.5,49.0,6.329874213836478,12.6
2010-01-08,15.75,17.1,16.0,12.15,5.5,8.0,18.0,6.230303030303031,48.5,17.6,15.6,8.333333333333334,24.55,48.0,7.0,13.9,19.5,16.5,24.5,49.0,6.286163522012579,12.65
2010-01-09,15.75,16.8,16.0,12.25,5.5,8.0,18.0,6.1090909090909085,48.5,17.6,15.6,8.166666666666666,24.55,48.5,7.125,14.0,19.5,16.5,24.5,49.5,6.242452830188679,12.65
2010-01-10,15.75,16.983333333333334,16.0,12.25,5.5,8.0,18.0,5.987878787878787,48.75,17.61,15.65,8.0,24.55,49.0,7.25,14.0,19.7,16.5,25.5,49.5,6.19874213836478,12.66
2010-01-11,15.75,17.166666666666668,15.0,12.25,6.0,8.0,18.0,5.866666666666666,48.91666666666667,17.62,15.7,8.0,24.55,49.5,7.375,14.0,19.7,16.5,26.5,49.5,6.15503144654088,12.67
2010-01-12,15.75,17.35,15.0,12.25,5.5,7.5,18.0,5.745454545454545,49.08333333333333,17.63,15.75,8.0,24.55,50.0,7.5,14.0,19.7,16.5,27.5,49.5,6.1113207547169806,12.68
2010-01-13,15.75,17.1,16.0,12.25,5.5,8.0,18.0,5.624242424242425,49.25,17.64,15.9,7.5,24.55,48.75,7.375,14.0,19.7,16.5,24.5,49.5,6.067610062893082,12.69
2010-01-14,15.75,17.21666666666667,15.0,12.25,5.5,8.0,18.0,5.503030303030303,49.7,17.65,16.0,8.0,24.55,47.5,7.25,14.0,19.7,16.5,24.5,49.5,6.023899371069182,12.7
2010-01-15,15.75,17.333333333333332,16.0,12.25,5.5,8.0,18.0,5.381818181818184,50.0,17.65,16.0,8.0,24.55,46.25,7.125,14.0,19.7,16.5,23.5,49.5,5.980188679245282,12.7
2010-01-16,15.75,17.45,16.0,12.25,5.5,8.0,18.0,5.26060606060606,50.0,17.65,16.0,8.0,24.55,45.0,7.0,14.1,19.7,16.5,23.5,50.0,5.936477987421383,12.7
2010-01-17,15.75,17.25,15.0,12.266666666666667,5.5,7.5,18.0,5.1393939393939405,51.0,17.48,16.03333333333333,8.0,24.55,45.0,7.0,14.1,19.7,16.5,23.5,50.0,5.892767295597483,12.7
2010-01-18,15.75,17.05,15.5,12.283333333333333,5.5,8.0,18.0,5.0181818181818185,51.5,17.31,16.066666666666666,7.0,24.55,45.0,7.0,14.1,19.8,16.5,23.5,50.0,5.849056603773584,12.7
2010-01-19,15.75,16.85,16.0,12.3,5.5,8.0,18.0,4.8969696969696965,52.0,17.14,16.1,8.0,24.55,45.0,7.0,14.1,19.8,16.5,23.5,50.0,5.8053459119496855,12.7
2010-01-20,16.0,17.05,14.0,12.3,5.5,8.0,18.0,4.775757575757575,52.0,16.97,16.0,8.0,24.55,45.0,7.0,14.1,20.0,16.5,23.5,50.0,5.761635220125786,12.7
2010-01-21,16.0,16.9,15.0,12.3,5.5,8.0,18.0,4.654545454545455,52.5,16.8,16.0,8.0,24.55,45.0,7.5,14.1,20.0,16.5,23.5,50.0,5.717924528301887,12.7
2010-01-22,16.0,16.85,13.5,12.3,5.5,8.0,18.0,4.533333333333333,53.0,16.5,16.1,8.333333333333334,24.55,50.0,7.0,14.1,20.0,16.5,23.5,50.0,5.674213836477988,12.65
2010-01-23,16.0,16.7,13.0,12.3,5.5,8.0,18.0,4.412121212121212,53.0,16.5,16.0,8.666666666666666,24.55,45.0,7.0,14.1,20.0,16.75,23.5,50.0,5.630503144654088,12.65
2010-01-24,15.9,16.67,12.5,12.32,5.5,8.0,18.0,4.290909090909091,52.5,16.51,15.98,9.0,24.55,46.0,7.0,14.11,20.0,16.7,23.5,50.1,5.586792452830188,12.656
2010-01-25,15.8,16.64,12.0,12.34,5.5,8.0,18.0,4.16969696969697,52.0,16.52,15.96,8.0,24.55,47.0,7.0,14.12,20.0,16.65,23.5,50.2,5.543081761006288,12.662
2010-01-26,15.7,16.61,14.0,12.36,5.5,8.0,18.0,4.048484848484849,52.0,16.53,15.94,7.5,24.55,48.0,7.0,14.13,20.0,16.6,23.5,50.3,5.499371069182391,12.668
2010-01-27,15.6,16.58,15.0,12.38,4.0,8.0,18.0,3.927272727272728,53.0,16.54,15.92,8.0,24.55,49.0,7.0,14.14,20.0,16.55,23.5,50.4,5.45566037735849,12.674
2010-01-28,15.5,16.55,15.0,12.4,4.0,8.0,18.0,3.806060606060606,52.5,16.55,15.9,8.0,24.55,50.0,7.0,14.15,20.0,16.5,23.5,50.5,5.411949685534592,12.68
2010-01-29,15.3,16.65,15.0,12.4,3.5,8.0,18.0,3.684848484848485,54.0,16.6,15.75,7.666666666666666,24.55,51.0,7.2,14.15,20.0,16.5,23.5,50.5,5.368238993710691,12.68
2010-01-30,15.4,16.65,15.0,12.4,4.0,8.0,18.0,3.563636363636364,53.5,16.4,15.75,7.333333333333334,24.55,55.0,7.0,14.1625,20.0,16.4,23.5,50.525,5.324528301886792,12.68
2010-01-31,15.35,16.616666666666667,14.666666666666668,12.4,3.833333333333333,8.0,18.0,3.4424242424242424,53.5,16.42,15.733333333333333,7.0,24.55,55.0,7.0,14.175,20.0,16.35,23.5,50.55,5.280817610062893,12.68
2010-02-01,15.3,16.583333333333332,14.333333333333332,12.4,3.666666666666667,8.0,18.0,3.3212121212121213,54.0,16.44,15.716666666666667,7.0,24.55,55.0,7.0,14.1875,20.0,16.3,23.5,50.575,5.237106918238993,12.68
2010-02-02,15.25,16.55,14.0,12.4,3.5,8.0,18.0,3.2,54.3,16.46,15.7,8.0,25.0,55.0,7.0,14.2,20.0,16.25,23.5,50.6,5.193396226415095,12.68
2010-02-03,15.25,16.6,15.0,12.4,3.5,8.0,18.0,3.1,54.0,16.48,15.8,8.0,25.0,50.0,7.0,14.2,20.0,16.25,23.5,50.6,5.149685534591193,12.68
2010-02-04,15.25,17.05,15.0,12.4,3.5,8.5,18.0,3.0,53.0,16.5,15.75,8.0,25.0,50.0,7.0,14.2,20.0,16.25,23.5,50.0,5.105974842767296,12.68
2010-02-05,15.25,16.25,15.0,12.3,3.5,8.5,18.0,2.9,52.5,16.5,15.9,7.666666666666666,24.966666666666665,55.0,7.0,14.2,20.5,16.25,23.5,48.0,5.0622641509433945,12.68
2010-02-06,15.25,16.25,15.0,12.3,3.5,8.5,18.0,2.8,52.0,16.5,15.8,7.333333333333334,24.93333333333333,55.0,7.0,14.1,20.5,16.25,23.5,48.0,5.018553459119497,12.68
2010-02-07,15.25,16.583333333333332,15.0,12.283333333333333,3.5,8.5,18.0,2.8,51.0,16.36,15.866666666666667,7.0,24.9,51.66666666666667,7.0,14.066666666666668,20.5,16.25,23.5,48.0,4.9748427672955975,12.684
2010-02-08,15.25,16.916666666666668,14.0,12.266666666666667,3.5,8.5,18.0,2.8,51.0,16.22,15.933333333333332,7.0,24.9,48.33333333333333,7.0,14.033333333333333,20.5,16.25,23.5,48.0,4.931132075471697,12.688
2010-02-09,15.25,17.25,14.333333333333332,12.25,3.5,8.5,18.0,2.9,50.0,16.08,16.0,7.0,24.9,45.0,7.0,14.0,20.5,16.25,23.5,48.0,4.887421383647799,12.692
2010-02-10,15.25,17.05,14.666666666666668,12.25,3.5,8.5,18.0,2.9,50.5,15.94,16.0,7.0,24.9,50.0,7.0,14.0,20.5,16.25,23.5,48.0,4.843710691823898,12.696
2010-02-11,15.25,17.05,15.0,12.25,3.5,8.5,18.0,2.9,51.0,15.8,16.0,7.0,25.05,45.0,7.0,14.0,20.5,16.25,23.5,48.0,4.8,12.7
2010-02-12,15.25,17.04,15.0,12.25,3.5,8.5,18.0,2.9,51.25,15.8,16.05,7.0,25.05,47.0,7.0,14.0,20.5,16.25,23.5,48.0,4.8,12.7
2010-02-13,15.25,17.03,15.0,12.2,3.5,8.5,18.0,2.8,51.6,15.8,16.1,7.0,25.05,49.0,7.0,14.1,20.5,16.25,23.5,48.5,4.8,12.7
2010-02-14,15.25,17.02,15.0,12.2,4.0,8.5,18.0,2.8,52.0,15.8,16.133333333333333,7.0,25.05,51.0,7.0,14.1,20.5,16.25,23.5,48.5,4.74,12.68
2010-02-15,15.25,17.01,15.0,12.2,3.5,9.0,18.0,2.8666666666666667,52.5,15.8,16.166666666666668,7.0,25.05,53.0,7.0,14.1,20.5,16.25,23.5,48.5,4.68,12.66
2010-02-16,15.25,17.0,14.0,12.2,4.0,8.5,18.0,2.933333333333333,53.0,15.8,16.2,7.0,25.05,55.0,7.0,14.1,20.5,16.25,23.5,48.5,4.62,12.64
2010-02-17,15.25,16.7,15.0,12.3,4.0,8.5,18.0,3.0,52.9,15.8,16.15,7.0,25.05,60.0,6.5,14.2,20.5,16.25,23.5,48.5,4.56,12.62
2010-02-18,15.25,15.75,15.0,12.3,3.5,9.0,18.0,3.1,52.0,15.8,16.0,7.0,25.05,60.0,6.5,14.2,20.5,16.25,23.5,48.5,4.5,12.6
2010-02-19,15.25,16.55,14.5,12.3,3.5,8.5,18.0,2.9,52.0,15.7,16.0,7.0,25.016666666666666,55.0,6.5,14.2,21.0,16.25,23.5,48.5,4.35,12.6
