date,Wheat_Lokwan,Wheat_Rajasthan Tukdi,Onion_Other,Wheat_Other,Potato_Other,Banana_Other,Rice_Dappa,Potato_Jyoti,Apple_Delicious,Onion_Red,Rice_Coarse,Banana_Medium,Rice_Fine,Apple_Apple,Banana_Pachha Bale,Rice_Other,Rice_Ratnachudi 718 5-749,Wheat_147 Average,Rice_B P T,Apple_Other,Potato_Red,Wheat_Dara,Coriander_Other,Rice_Super Fine,Wheat_1482,Potato_Potato,Rice_Medium,Wheat_Sharbati,Potato_Desi,Rice_III
2013-09-04,21.0,18.25,36.5,22.0,8.7,12.433333333333332,19.05084745762712,7.5,40.0,39.5,21.5,14.0,35.0,80.0,10.0,39.85714285714286,27.0,17.5,36.4,44.5,8.4,14.35,28.75,35.8,14.91,12.5,26.0,23.22142857142857,7.85,19.6
2013-09-05,21.0,18.533333333333328,36.5,22.0,8.7,12.45,19.135593220338983,7.6,40.0,38.0,21.5,14.0,35.0,80.0,10.0,39.821428571428584,27.0,17.5,38.4,44.5,8.5,14.35,32.5,35.8,14.81,11.5,26.0,23.314285714285717,7.8,19.6
2013-09-06,21.0,18.816666666666666,36.4,22.0,8.75,12.4,19.220338983050848,7.6,40.0,36.0,21.5,14.0,35.0,80.0,10.0,39.785714285714285,27.0,17.5,40.7,44.4,8.5,14.35,36.25,35.8,15.0,12.0,26.0,23.40714285714286,7.75,19.8
2013-09-07,21.0,19.1,36.4,22.0,8.9,12.4,19.305084745762716,7.6,40.0,37.0,21.5,14.0,35.0,78.0,10.0,39.75,27.0,17.5,40.6,44.4,8.525,14.35,40.0,35.8,14.5,12.0,26.0,23.5,7.7,19.8
2013-09-08,21.0,18.9,36.36666666666667,22.0,8.9,12.35,19.389830508474574,7.6,40.0,38.0,21.5,14.0,35.0,77.25,10.0,39.75,27.0,17.5,40.6,44.43333333333333,8.55,14.35,35.0,35.8,14.716666666666667,12.0,26.0,23.5,7.8,20.0
2013-09-09,21.0,18.7,36.333333333333336,22.0,8.9,12.35,19.474576271186443,7.6,40.0,38.0,21.5,14.0,35.0,76.5,10.0,39.75,27.0,17.5,40.6,44.46666666666667,8.575,14.35,30.0,35.8,14.933333333333332,12.12,26.0,23.5,7.75,20.08333333333333
2013-09-10,21.0,18.5,36.3,22.0,8.766666666666666,12.333333333333332,19.559322033898308,7.6,39.5,37.5,21.5,13.0,35.0,75.75,10.0,39.75,27.0,17.5,40.4,44.5,8.6,14.4,25.0,35.8,15.15,12.1,26.0,23.5,7.85,20.166666666666668
2013-09-11,21.0,18.3,37.0,22.0,8.633333333333333,12.316666666666668,19.644067796610173,7.6,39.75,38.0,21.5,12.5,35.0,75.0,10.0,39.75,27.0,17.5,40.3,44.6,8.633333333333333,14.4,35.0,35.8,14.71,12.0,26.0,23.5,7.85,20.25
2013-09-12,21.0,15.9,38.5,22.0,8.5,12.3,19.728813559322035,7.6,40.0,37.0,21.5,12.5,35.0,80.0,10.0,39.75,27.0,17.5,40.4,44.4,8.666666666666666,14.4,30.0,35.8,14.49,12.0,26.0,23.5,7.75,20.35
2013-09-13,21.0,18.8,38.5,22.0,8.5,12.3,19.813559322033893,7.6,40.0,37.0,21.5,12.0,35.0,80.0,10.0,39.8,27.0,17.5,39.3,44.0,8.7,14.4,31.25,35.8,14.5,12.5,26.0,23.5,7.8,20.5
2013-09-14,21.0,17.5,38.4,22.0,8.45,12.35,19.89830508474576,7.6,41.0,37.5,21.5,11.5,35.0,78.75,10.0,39.8,26.5,17.4,39.3,44.0,8.7,14.4,32.5,35.8,14.76,12.37,26.25,23.5,7.8,20.6
2013-09-15,21.0,17.583333333333332,38.933333333333344,22.0,8.45,12.4,19.983050847457626,7.6,41.0,38.0,21.5,11.0,35.0,77.5,10.0,39.78333333333333,26.5,17.433333333333334,39.3,44.08333333333333,8.7,14.25,33.75,35.8,14.676666666666668,12.37,26.25,23.416666666666664,7.75,20.7
2013-09-16,21.0,17.666666666666668,39.46666666666667,22.0,8.45,12.4,20.067796610169488,7.6,40.0,38.0,21.5,11.0,35.0,76.25,10.0,39.766666666666666,26.5,17.46666666666667,39.5,44.16666666666667,8.7,14.25,35.0,35.8,14.593333333333332,12.5,26.25,23.333333333333336,7.75,20.733333333333334
2013-09-17,21.0,17.75,40.0,22.0,8.366666666666667,12.433333333333332,20.15254237288136,7.6,40.0,39.0,21.5,12.0,35.0,75.0,10.0,39.75,26.5,17.5,39.5,44.25,8.7,14.15,36.25,35.8,14.51,12.4,26.25,23.25,7.8,20.766666666666666
2013-09-18,21.0,16.15,40.5,22.0,8.283333333333333,12.466666666666667,20.237288135593218,7.6,40.0,39.5,21.5,13.0,35.0,80.0,10.0,39.75,26.5,17.25,39.4,44.3,8.7,14.15,37.5,35.8,14.66,12.5,26.25,23.25,7.8,20.8
2013-09-19,21.0,18.8,41.5,22.0,8.2,12.5,20.322033898305087,7.6,40.0,41.0,21.5,13.0,35.0,80.0,10.0,39.75,26.5,17.0,39.3,44.5,8.7,14.15,38.75,35.8,15.01,12.4,26.25,23.25,7.85,21.0
2013-09-20,21.0,15.9,45.0,22.0,8.2,13.5,20.406779661016948,7.6,40.0,43.0,21.5,13.0,35.0,70.0,10.0,39.75,26.5,17.25,39.4,43.0,8.8,14.25,40.0,35.8,14.26,12.5,26.25,23.25,7.85,19.5
2013-09-21,21.0,19.0,45.1,22.0,8.15,14.5,20.491525423728813,7.6,40.0,45.0,21.5,13.0,35.0,80.0,10.0,39.714285714285715,26.5,17.25,39.2,43.25,8.8,14.266666666666667,35.0,35.8,14.41,12.5,26.25,23.242857142857147,7.85,19.57
2013-09-22,21.0,19.08333333333333,45.38333333333333,22.0,8.2,14.5,20.57627118644068,7.6,35.0,47.0,21.5,13.0,35.0,80.0,10.0,39.678571428571416,26.5,17.25,39.2,43.16666666666667,8.8,14.283333333333333,43.33333333333333,35.8,14.54,12.6,26.25,23.235714285714284,7.85,19.64
2013-09-23,21.0,19.166666666666668,45.66666666666667,22.0,8.3,14.5,20.661016949152547,7.6,35.0,49.0,21.5,13.0,35.0,80.0,10.0,39.64285714285714,26.5,17.25,39.7,43.08333333333333,8.8,14.3,51.66666666666667,35.8,14.67,12.75,26.25,23.228571428571428,7.85,19.71
2013-09-24,21.0,19.25,45.95,22.0,8.35,14.666666666666668,20.74576271186441,7.6,35.0,52.0,21.5,13.0,35.0,80.0,10.0,39.60714285714286,26.5,17.25,39.7,43.0,8.8,14.4,60.0,35.8,14.8,12.7,26.25,23.22142857142857,7.75,19.78
2013-09-25,21.0,18.75,46.23333333333333,22.0,8.4,14.833333333333332,20.830508474576273,7.6,35.0,51.0,21.5,11.0,35.0,75.0,10.0,39.571428571428584,26.5,17.5,39.5,42.5,8.8,14.4,57.85714285714285,35.8,13.81,12.62,26.25,23.214285714285715,7.75,19.85
2013-09-26,21.0,19.166666666666668,46.51666666666667,22.0,8.45,15.0,20.91525423728813,7.6,34.5,50.0,21.5,12.0,35.0,80.0,10.0,39.535714285714285,26.5,17.5,39.6,43.0,8.8,14.35,55.714285714285715,35.8,14.34,12.7,26.25,23.20714285714286,7.8,19.8
2013-09-27,21.0,19.58333333333333,46.8,22.0,8.3,15.0,21.0,7.6,35.0,49.0,21.5,11.666666666666668,35.0,75.0,10.0,39.5,26.5,17.25,39.5,43.5,8.8,14.3,53.57142857142857,35.8,14.0,13.0,26.25,23.2,7.8,19.7
2013-09-28,21.0,20.0,46.5,22.0,8.3,15.4,21.0,7.6,35.0,50.0,21.5,11.333333333333332,35.0,80.0,11.0,39.5,26.5,17.0,39.7,43.5,8.85,14.25,51.42857142857143,35.8,14.61,12.8,26.25,23.2,7.75,19.5
2013-09-29,21.0,19.58333333333333,46.5,22.0,8.25,15.4,21.0,7.6,35.0,48.0,21.5,11.0,35.0,80.0,11.0,39.5,26.5,17.0,39.7,43.5,8.9,14.25,49.28571428571429,35.8,14.57,13.25,26.166666666666664,23.216666666666665,7.75,19.25
2013-09-30,21.0,19.166666666666668,46.5,22.0,8.25,15.4,21.0,7.6,35.0,46.0,21.5,12.0,35.0,80.0,11.0,39.5,26.5,17.0,39.8,43.5,8.95,14.25,47.14285714285714,35.8,14.53,13.0,26.083333333333336,23.23333333333333,7.75,19.25
2013-10-01,21.0,18.75,46.5,22.0,8.275,15.425,21.0,7.6,35.0,42.0,21.5,11.0,35.0,80.0,11.0,39.5,26.5,17.0,39.2,43.5,9.0,14.2,45.0,35.8,14.49,13.0,26.0,23.25,7.6,19.25
2013-10-02,21.0,18.716666666666672,45.64285714285714,22.0,8.3,15.45,20.989473684210523,7.6,35.0,40.0,21.5,11.0,34.666666666666664,80.0,11.0,39.403333333333336,26.5,17.0,39.3,43.66666666666667,9.0,14.15,48.88888888888889,35.8,14.05,13.5,26.0,23.0,7.6,19.25
2013-10-03,21.0,18.683333333333334,44.78571428571429,22.0,8.325,15.475,20.97894736842105,7.6,35.0,40.0,21.5,11.0,34.333333333333336,80.0,11.0,39.306666666666665,26.5,17.0,39.5,43.83333333333333,9.0,14.15,52.77777777777778,35.8,14.15,13.25,26.0,22.75,7.5,19.15
2013-10-04,21.0,18.65,43.92857142857143,22.0,8.35,15.5,20.96842105263158,7.6,35.0,39.25,21.5,11.0,34.0,80.0,11.0,39.21,26.5,17.0,39.2,44.0,9.0,14.2,56.66666666666667,35.8,14.7,13.5,26.0,22.5,7.5,19.25
2013-10-05,21.0,19.0,43.07142857142857,22.0,8.35,15.5,20.957894736842107,7.6,35.0,38.5,21.5,11.0,34.0,80.0,11.0,40.0,26.5,17.0,39.2,44.5,9.0,14.2,60.555555555555564,35.8,14.99,13.5,26.0,22.5,7.5,19.25
2013-10-06,21.0,19.633333333333333,42.214285714285715,22.0,8.35,15.65,20.947368421052637,7.6,35.0,37.75,21.5,11.0,34.0,80.0,11.0,39.66666666666666,27.0,17.0,39.2,44.58333333333333,9.0,14.25,64.44444444444444,35.8,15.03,12.0,26.0,22.5,7.6,19.25
2013-10-07,21.0,20.266666666666666,41.35714285714286,22.0,8.4,15.65,20.93684210526316,7.6,35.0,37.0,21.5,11.0,34.0,80.0,11.0,39.333333333333336,27.0,17.0,39.4,44.66666666666667,9.0,14.3,68.33333333333334,35.8,15.07,12.0,26.0,22.5,7.5,19.25
2013-10-08,21.0,20.9,40.5,22.0,8.433333333333334,15.666666666666668,20.926315789473684,7.6,35.0,37.0,21.5,10.0,34.0,80.0,11.0,39.0,27.0,17.0,39.6,44.75,9.0,14.25,72.22222222222223,35.8,15.11,13.0,26.0,22.5,7.65,19.25
2013-10-09,21.0,19.5,38.0,22.0,8.466666666666667,15.683333333333332,20.91578947368421,7.6,35.0,37.53846153846154,21.5,10.0,34.0,70.0,11.0,39.25,27.0,17.25,39.3,44.75,9.0,14.7,76.1111111111111,35.8,15.15,13.0,26.0,22.75,7.5,19.25
2013-10-10,21.0,20.35,38.821428571428584,22.0,8.5,15.7,20.905263157894737,7.6,36.5,38.07692307692307,21.5,11.0,34.0,80.0,11.0,40.0,27.0,18.0,39.4,44.8,9.0,14.4,80.0,35.8,15.19,12.75,26.0,22.75,7.5,19.3
2013-10-11,21.0,18.45,39.64285714285714,22.0,8.6,15.75,20.894736842105264,7.634117647058822,36.0,38.615384615384606,21.5125,11.333333333333332,34.0,75.0,11.0,40.0,27.0,18.0,39.5,44.8,9.06470588235294,14.4,75.0,35.778823529411774,15.23,13.0,26.03125,23.5,7.5,19.25
2013-10-12,21.0,18.85,40.464285714285715,22.0,8.6,15.75,20.88421052631579,7.668235294117648,36.5,39.153846153846146,21.525,11.666666666666668,34.0,74.54545454545455,11.0,40.0,27.0,18.0,39.7,44.90909090909091,9.129411764705884,14.65,55.0,35.75764705882353,15.27,12.75,26.0625,25.0,7.3,19.3
2013-10-13,21.0,19.05,41.285714285714285,22.0,8.6,15.75,20.87368421052632,7.7023529411764695,36.75,39.692307692307686,21.5375,12.0,34.0,74.0909090909091,11.0,39.833333333333336,27.0,18.0,39.7,45.01818181818182,9.194117647058825,14.75,52.5,35.736470588235285,15.18,14.0,26.09375,24.5,7.25,19.3
2013-10-14,21.0,19.25,42.107142857142854,22.0,8.75,15.8,20.86315789473684,7.736470588235294,37.0,40.230769230769226,21.55,12.0,34.0,73.63636363636364,11.0,39.66666666666666,27.5,18.0,39.5,45.12727272727273,9.258823529411764,14.75,50.0,35.71529411764706,15.09,14.25,26.125,24.0,7.25,19.3
2013-10-15,21.0,19.45,42.92857142857143,22.0,8.75,15.8,20.852631578947367,7.770588235294117,37.0,40.769230769230774,21.5625,12.0,34.0,73.18181818181819,11.0,39.5,27.5,18.0,39.7,45.23636363636364,9.323529411764708,14.75,47.5,35.69411764705883,15.0,13.5,26.15625,23.5,7.3,19.1
2013-10-16,21.0,19.483333333333334,43.75,22.0,8.75,15.8,20.842105263157894,7.804705882352941,37.0,41.307692307692314,21.575,12.0,34.0,72.72727272727273,11.0,39.65,27.5,18.08333333333333,39.7,45.34545454545455,9.38823529411765,14.8,45.0,35.672941176470594,14.934444444444445,14.7,26.1875,23.57142857142857,7.3,19.066666666666666
2013-10-17,21.0,19.516666666666666,44.57142857142857,22.0,8.75,15.8,20.83157894736842,7.838823529411764,37.0,41.846153846153854,21.5875,12.0,34.0,72.27272727272727,11.0,39.8,27.5,18.166666666666668,39.6,45.45454545454545,9.452941176470588,14.85,42.5,35.65176470588236,14.868888888888891,14.75,26.21875,23.642857142857146,7.5,19.033333333333328
2013-10-18,21.0,19.55,45.39285714285714,22.0,8.9,15.9,20.821052631578947,7.872941176470588,37.0,42.38461538461538,21.6,12.0,34.0,71.81818181818181,11.0,39.95,27.5,18.25,39.7,45.56363636363636,9.51764705882353,14.9,40.0,35.63058823529412,14.803333333333333,14.456666666666667,26.25,23.714285714285715,7.5,19.0
2013-10-19,21.0,19.85,46.214285714285715,22.0,8.9,15.9,20.810526315789474,7.907058823529412,37.0,42.92307692307693,21.6,12.0,34.0,71.36363636363636,11.0,40.1,27.5,18.5,39.8,45.67272727272727,9.58235294117647,14.8,40.0,35.60941176470588,14.737777777777776,14.163333333333332,26.25,23.785714285714285,7.5,18.8
2013-10-20,21.0,19.633333333333333,47.03571428571429,22.0,9.0,15.95,20.8,7.9411764705882355,37.25,43.46153846153846,21.6,12.0,34.0,70.9090909090909,11.0,40.4,27.5,18.5,39.75,45.78181818181818,9.647058823529411,14.9,40.0,35.588235294117645,14.672222222222222,13.87,26.25,23.857142857142854,7.75,18.75
2013-10-21,21.0,19.416666666666668,47.85714285714285,22.0,9.0,15.95,20.789473684210524,7.975294117647058,37.5,44.0,21.6,12.0,34.0,70.45454545454545,11.0,40.7,27.5,18.5,39.7,45.89090909090909,9.711764705882352,14.9,40.0,35.56705882352941,14.606666666666667,13.75,26.25,23.92857142857143,7.75,18.75
2013-10-22,21.0,19.2,48.67857142857143,22.0,10.133333333333333,16.133333333333333,20.77894736842105,8.009411764705883,37.0,46.0,21.6,11.0,34.0,70.0,11.0,41.0,27.5,18.5,39.65,46.0,9.776470588235293,14.9,40.0,35.54588235294118,14.541111111111109,13.75,26.25,24.0,7.75,19.25
2013-10-23,21.0,19.4,49.5,22.0,11.266666666666667,16.316666666666666,20.768421052631577,8.043529411764705,38.0,50.0,21.6,10.0,34.0,65.0,11.0,41.0,27.5,17.9,39.6,45.9,9.841176470588236,14.9,35.0,35.52470588235294,14.475555555555555,14.5,26.25,24.01,8.0,19.0
2013-10-24,21.0,25.0,56.0,22.0,12.4,16.5,20.757894736842104,8.07764705882353,38.0,54.5,21.6,10.0,34.0,65.0,11.0,40.833333333333336,27.5,17.9,39.4,45.9,9.905882352941175,15.0,35.0,35.50352941176471,14.41,14.25,26.25,23.841666666666665,8.5,19.0
2013-10-25,21.0,21.9,56.0,22.0,12.5,16.5,20.747368421052638,8.111764705882353,38.5,58.5,21.6,10.0,34.0,70.0,11.0,40.66666666666666,27.5,17.9,37.4,46.0,9.970588235294116,15.0,35.0,35.482352941176465,15.39,14.0,26.5,23.673333333333336,9.15,18.8
2013-10-26,21.0,23.6,55.5,22.0,12.5,16.55,20.736842105263158,8.145882352941179,38.0,59.0,21.8,10.0,34.0,75.0,11.0,40.5,27.5,18.25,38.4,46.0,10.03529411764706,14.9,50.0,35.461176470588235,14.91,14.5,26.5,23.505,10.0,18.8
2013-10-27,21.0,23.133333333333336,53.66666666666667,21.666666666666664,12.5,16.55,20.726315789473684,8.18,35.0,58.0,21.73333333333333,10.0,34.0,73.33333333333333,11.0,40.333333333333336,27.5,18.08333333333333,38.4,45.8,10.1,14.9,43.33333333333333,35.44,14.956666666666667,14.75,26.5,23.336666666666666,11.0,18.6
2013-10-28,21.0,22.666666666666664,51.83333333333333,21.333333333333336,12.5,16.55,20.71578947368421,8.214117647058822,37.0,58.0,21.666666666666664,10.0,34.0,71.66666666666667,11.0,40.16666666666666,27.5,17.916666666666668,38.3,45.6,10.16470588235294,14.9,36.66666666666667,35.418823529411775,15.003333333333332,14.5,26.5,23.168333333333337,12.0,18.6
2013-10-29,21.0,22.2,50.0,21.0,12.533333333333333,16.55,20.705263157894734,8.248235294117647,36.5,54.0,21.6,10.0,34.0,70.0,11.0,40.0,27.5,17.75,38.4,45.4,10.229411764705883,14.9,30.0,35.39764705882353,15.05,14.75,26.5,23.0,12.5,18.6
2013-10-30,21.0,18.5,48.0,22.0,12.566666666666668,16.55,20.69473684210526,8.282352941176471,36.5,50.0,21.6,10.0,34.0,80.0,11.0,39.0,28.0,17.75,38.2,45.5,10.294117647058824,14.9,30.0,35.376470588235286,14.78,14.85,26.5,23.81,14.0,18.5
2013-10-31,21.0,19.05,41.0,22.0,12.6,16.55,20.684210526315788,8.316470588235294,36.0,45.5,21.6,11.0,32.8,70.0,11.0,40.0,28.0,17.75,38.7,45.5,10.358823529411763,14.9,15.0,35.35529411764705,14.9,14.5,26.5,23.0,14.0,18.4
2013-11-01,21.0,19.6,40.214285714285715,22.0,12.6,16.65,20.67368421052632,8.350588235294117,35.5,41.0,21.6,10.666666666666668,32.8,70.83333333333333,11.0,40.0,28.0,17.75,37.2,46.5,10.423529411764703,14.9,15.0,35.33411764705883,14.74,14.5,26.5,23.25,14.5,18.5
2013-11-02,21.0,20.15,39.428571428571416,22.0,12.7,16.7,20.66315789473684,8.384705882352941,35.0,40.2,21.6,10.333333333333332,32.8,71.66666666666667,11.0,39.66666666666666,28.0,17.75,37.5,46.0,10.488235294117649,15.0,15.0,35.312941176470595,14.87,14.0,26.5,23.208333333333336,15.0,18.5
2013-11-03,21.0,20.7,38.64285714285714,22.0,13.03,16.72,20.652631578947368,8.418823529411764,35.0,39.4,21.6,10.0,32.8,72.5,11.0,39.333333333333336,28.0,17.8,37.5,46.0,10.552941176470588,15.025,15.0,35.29176470588235,15.0,14.25,26.5,23.166666666666664,15.0,18.4
2013-11-04,21.0,21.25,37.85714285714286,22.0,13.36,16.74,20.64210526315789,8.452941176470588,35.0,38.6,21.6,10.0,32.8,73.33333333333333,11.0,39.0,28.0,17.85,37.7,46.0,10.617647058823527,15.05,15.0,35.27058823529412,15.13,14.62,26.5,23.125,15.083333333333332,18.383333333333333
2013-11-05,21.0,21.8,37.071428571428584,22.0,13.69,16.76,20.63157894736842,8.487058823529411,35.0,37.8,21.6,10.0,32.8,74.16666666666667,11.0,38.66666666666666,28.0,17.9,36.4,46.0,10.68235294117647,15.075,15.0,35.24941176470588,15.26,14.663333333333332,26.5,23.083333333333336,15.166666666666668,18.366666666666667
2013-11-06,21.0,22.35,36.285714285714285,22.0,14.02,16.78,20.621052631578944,8.521176470588236,35.0,37.0,21.6,10.0,32.8,75.0,11.0,38.333333333333336,28.0,17.95,37.4,46.0,10.747058823529413,15.1,15.0,35.228235294117646,15.39,14.706666666666667,26.5,23.041666666666664,15.25,18.35
2013-11-07,21.0,22.9,35.5,22.0,14.35,16.8,20.610526315789475,8.555294117647058,35.0,36.66666666666666,21.6,9.0,32.8,75.0,11.0,38.0,28.0,18.0,37.6,46.0,10.811764705882354,15.25,15.0,35.20705882352941,15.0,14.75,26.5,23.0,13.0,18.5
2013-11-08,21.0,23.45,35.0,22.0,14.8,16.8,20.6,8.589411764705883,35.0,36.333333333333336,21.64,9.0,32.8,80.0,11.0,38.0,28.0,18.0,38.5,46.5,10.876470588235296,15.3,14.0,35.18588235294118,15.13,22.0,26.5,21.0,15.5,18.3
2013-11-09,21.0,22.3,35.5,22.0,15.3,16.75,20.589473684210525,8.623529411764705,35.0,36.0,21.68,9.0,32.8,71.25,11.0,38.0,28.0,18.5,38.5,47.0,10.941176470588234,15.3,15.0,35.16470588235294,14.8,21.5,26.5,23.5,15.0,18.25
2013-11-10,21.0,21.616666666666664,35.21052631578947,22.0,15.85,16.75,20.57894736842105,8.65764705882353,35.0,36.0,21.72,9.0,32.8,62.5,11.0,38.07,28.0,18.33333333333333,38.5,47.16666666666667,11.005882352941176,15.4,14.0,35.14352941176471,14.92,22.0,26.5,23.333333333333336,14.5,18.25
2013-11-11,21.0,20.933333333333334,34.921052631578945,22.0,16.0,16.75,20.568421052631574,8.691764705882353,35.0,36.0,21.76,9.0,32.8,53.75,11.0,38.14,28.0,18.166666666666668,38.7,47.33333333333333,11.070588235294117,15.4,13.0,35.122352941176466,15.04,21.5,26.5,23.166666666666664,14.5,18.0
2013-11-12,21.0,20.25,34.631578947368425,22.0,16.433333333333334,16.766666666666666,20.557894736842105,8.725882352941179,36.0,37.0,21.8,9.0,32.8,45.0,11.0,38.21,28.0,18.0,38.4,47.5,11.135294117647057,15.5,12.0,35.10117647058824,15.16,22.0,26.5,23.0,13.0,18.0
2013-11-13,21.0,19.15,34.3421052631579,22.0,16.866666666666667,16.78333333333333,20.54736842105264,8.76,36.25,37.0,21.8,9.0,32.8,70.0,11.0,40.0,28.0,18.0,38.6,47.0,11.2,15.5,12.25,35.08,15.2,22.5,26.5,24.5,14.25,17.75
2013-11-14,21.0,21.1,34.05263157894737,22.0,17.3,16.8,20.53684210526316,8.794117647058822,36.5,39.0,21.8,9.0,32.8,75.0,11.0,39.66666666666666,28.0,18.0,38.6,47.0,11.264705882352944,15.6,12.5,35.05882352941177,15.31,22.25,26.5,24.50333333333333,12.75,18.65
2013-11-15,21.0,21.3,33.763157894736835,22.0,17.3,16.8,20.526315789473685,8.828235294117649,36.41666666666666,38.0,21.8,9.0,32.8,75.0,11.0,39.333333333333336,28.0,18.0,38.6,46.97916666666667,11.329411764705885,15.6,12.75,35.03764705882353,15.8,22.0,26.5,24.506666666666664,12.6,18.5
2013-11-16,21.0,21.5,33.473684210526315,22.0,17.3,16.8,20.51578947368421,8.86235294117647,36.333333333333336,38.0,21.8,9.0,32.8,75.0,11.0,39.0,27.5,18.0,38.4,46.95833333333333,11.394117647058824,15.5,13.0,35.016470588235286,15.7,21.5,26.5,24.51,13.0,18.5
2013-11-17,21.0,21.7,33.1842105263158,22.0,16.3,17.0,20.50526315789474,8.896470588235292,36.25,38.5,21.8,9.0,32.8,75.0,11.0,39.333333333333336,27.5,18.1,38.4,46.9375,11.458823529411767,15.6,12.0,34.995294117647056,15.633333333333333,21.5,26.5,24.31,13.5,18.5
2013-11-18,21.0,21.9,32.89473684210526,22.0,16.3,17.0,20.49473684210526,8.930588235294117,36.5,39.0,21.8,9.0,32.8,75.0,11.0,39.66666666666666,27.5,18.2,38.2,46.91666666666667,11.523529411764706,15.6,11.0,34.974117647058826,15.566666666666668,21.5,26.5,24.11,14.0,18.5
2013-11-19,21.0,22.1,32.60526315789474,22.0,15.966666666666667,17.166666666666668,20.48421052631579,8.964705882352941,36.4,38.5,21.8,9.0,32.8,75.0,11.0,40.0,27.5,18.3,38.2,46.89583333333333,11.588235294117649,15.5,10.0,34.95294117647059,15.5,21.5,26.5,23.91,14.25,18.75
2013-11-20,21.0,20.75,32.3157894736842,22.0,15.633333333333333,17.333333333333332,20.473684210526315,8.998823529411764,36.3,35.0,21.8,9.0,32.8,76.66666666666667,11.0,39.5,27.5,18.0,38.4,46.875,11.652941176470588,15.5,8.0,34.93176470588235,15.51,21.0,26.5,24.5,13.5,18.75
2013-11-21,21.0,20.25,32.026315789473685,22.0,15.3,17.5,20.46315789473684,9.032941176470588,36.2,32.0,21.8,9.0,34.0,78.33333333333333,11.0,40.0,27.5,18.0,38.6,46.85416666666667,11.717647058823529,15.6,6.0,34.910588235294114,15.16,21.25,26.75,24.0,12.75,18.75
2013-11-22,21.0,21.7,31.73684210526316,22.0,15.3,17.5,20.45263157894737,9.067058823529411,36.1,32.0,21.8,8.666666666666666,34.0,80.0,11.0,39.0,27.5,18.0,38.4,46.83333333333333,11.782352941176471,15.7,8.0,34.889411764705876,16.21,21.3,26.75,23.0,12.25,18.5
2013-11-23,21.0,21.05,31.447368421052637,22.0,14.7,17.5,20.442105263157888,9.101176470588236,36.0,30.0,21.8,8.333333333333334,34.0,80.0,11.0,40.0,27.5,17.8,38.2,46.8125,11.847058823529412,15.7,7.0,34.868235294117646,16.5,21.5,26.75,24.0,12.6,18.5
2013-11-24,21.0,21.05,31.157894736842106,22.0,14.3,17.5,20.431578947368426,9.135294117647057,35.5,27.0,21.8,8.0,34.333333333333336,80.0,11.0,40.0,27.5,17.866666666666667,38.2,46.79166666666667,11.911764705882351,15.8,7.333333333333334,34.84705882352941,16.43,21.416666666666664,26.75,24.0,12.0,18.25
2013-11-25,21.0,21.05,30.86842105263158,22.0,14.0,17.5,20.42105263157895,9.169411764705883,35.0,27.0,21.8,8.0,34.666666666666664,80.0,11.0,40.0,27.5,17.933333333333334,38.5,46.77083333333333,11.976470588235292,15.8,7.666666666666666,34.82588235294118,16.36,21.333333333333336,26.75,24.0,12.0,18.25
2013-11-26,21.0,21.05,30.578947368421048,22.0,13.933333333333332,17.53333333333333,20.410526315789472,9.203529411764707,35.0,28.0,21.8,8.0,35.0,80.0,11.0,40.0,27.5,18.0,38.6,46.75,12.041176470588233,15.8,8.0,34.80470588235294,16.29,21.25,26.75,24.0,12.0,18.0
2013-11-27,21.0,20.05,30.289473684210524,22.0,13.866666666666667,17.566666666666666,20.4,9.23764705882353,35.0,26.0,22.0,8.0,35.0,80.0,11.0,40.0,27.5,18.5,38.7,47.0,12.105882352941176,15.75,6.0,34.783529411764704,16.22,17.5,27.0,24.5,12.25,18.0
2013-11-28,21.0,19.3,30.0,22.0,13.8,17.6,20.389473684210532,9.271764705882351,35.0,25.0,22.0,8.0,35.0,85.0,11.0,38.0,27.5,18.0,38.8,47.5,12.170588235294115,15.75,7.0,34.76235294117647,16.4,19.5,27.0,24.0,12.25,18.0
2013-11-29,21.0,18.55,29.0,22.0,13.3,17.6,20.37894736842105,9.305882352941175,35.0,25.0,22.0,8.0,35.0,85.0,11.0,38.5,27.5,18.0,38.9,47.4,12.235294117647056,15.75,10.0,34.74117647058824,16.33,19.37,27.0,24.0,12.0,17.85
2013-11-30,21.0,20.0,27.5,22.0,13.3,17.6,20.36842105263158,9.34,35.333333333333336,24.0,22.0,8.0,35.0,85.0,11.0,38.5,27.5,18.075,39.0,47.0,12.3,15.75,9.0,34.72,16.26,18.413333333333334,27.0,24.5,12.0,18.0
2013-12-01,21.0,19.916666666666668,27.0,22.0,13.0,17.7,20.357894736842105,9.374117647058824,35.666666666666664,24.0,22.0,8.0,35.0,85.0,11.0,39.0,27.0,18.15,39.1,47.0,12.364705882352943,15.75,8.666666666666666,34.69882352941177,16.19,17.456666666666667,27.0,24.5,12.15,18.0
2013-12-02,21.0,19.83333333333333,26.5,22.0,12.9,17.675,20.347368421052632,9.408235294117649,36.0,23.0,22.0,8.0,35.0,85.0,11.0,39.5,27.0,18.225,39.2,47.0,12.429411764705884,15.75,8.333333333333334,34.67764705882353,16.12,16.5,27.0,24.5,12.0,18.25
