date,Wheat_Lokwan,Wheat_Rajasthan Tukdi,Onion_Other,Wheat_Other,Potato_Other,Banana_Other,Rice_Dappa,Potato_Jyoti,Apple_Delicious,Onion_Red,Rice_Coarse,Banana_Medium,Rice_Fine
2009-06-29,11.5,12.883333333333333,9.0,9.830769230769233,10.0,15.935975609756095,16.5,11.757692307692306,66.5,7.1,15.016666666666667,7.5,17.55
2009-06-30,11.5,12.8,9.666666666666666,9.838461538461537,10.333333333333332,15.908536585365852,16.5,11.759615384615385,66.48333333333333,7.15,14.95,7.5,17.55
2009-07-01,11.0,12.3,10.333333333333332,9.846153846153848,10.666666666666668,15.88109756097561,16.5,11.761538461538462,66.46666666666667,7.2,14.95,7.5,17.55
2009-07-02,11.8,12.75,11.0,9.853846153846154,11.0,15.853658536585364,16.5,11.763461538461538,66.45,7.25,14.9,7.5,17.55
2009-07-03,11.5,12.7,10.0,9.861538461538462,11.0,15.82621951219512,16.5,11.765384615384615,65.5,7.25,14.9,7.5,17.716666666666672
2009-07-04,11.8,12.4,11.5,9.86923076923077,11.25,15.79878048780488,16.5,11.767307692307694,65.25,7.15,14.95,7.5,17.883333333333333
2009-07-05,11.95,12.516666666666667,9.5,9.876923076923076,11.75,15.771341463414632,16.5,11.769230769230768,65.5,7.25,14.933333333333332,7.5,18.05
2009-07-06,12.1,12.633333333333333,10.0,9.884615384615383,11.25,15.74390243902439,16.5,11.771153846153846,66.0,7.3,14.916666666666668,7.5,18.05
2009-07-07,12.25,12.75,10.0,9.892307692307693,11.25,15.716463414634145,16.5,11.773076923076925,66.25,7.5,14.9,7.5,18.05
2009-07-08,12.0,14.95,9.0,9.9,11.25,15.689024390243905,16.5,11.775,66.5,8.0,15.0,7.5,18.05
2009-07-09,12.25,12.05,9.5,9.907692307692308,11.25,15.66158536585366,16.5,11.776923076923074,66.35,7.9,15.0,7.5,17.55
2009-07-10,12.0,12.1,9.0,9.915384615384617,11.0,15.634146341463413,16.5,11.778846153846155,66.25,8.0,15.1,7.5,17.716666666666672
2009-07-11,12.25,12.7,9.0,9.923076923076923,11.3,15.606707317073171,16.5,11.78076923076923,66.0,8.1,15.15,7.5,17.883333333333333
2009-07-12,12.25,13.05,9.0,9.930769230769233,11.6,15.579268292682926,16.5,11.782692307692306,65.8,8.15,15.183333333333332,7.5,18.05
2009-07-13,12.25,13.4,9.0,9.938461538461539,11.9,15.551829268292684,16.5,11.784615384615385,65.5,8.2,15.216666666666667,8.0,18.05
2009-07-14,12.25,13.75,9.0,9.946153846153846,12.2,15.52439024390244,16.5,11.786538461538465,66.0,8.35,15.25,7.5,18.55
2009-07-15,12.5,13.5,9.0,9.953846153846154,12.5,15.496951219512196,16.5,11.788461538461537,66.2,8.3,15.5,7.5,18.55
2009-07-16,12.45,12.5,9.0,9.961538461538463,12.25,15.469512195121954,16.5,11.790384615384614,65.7,8.4,15.4,7.5,18.55
2009-07-17,12.5,12.65,9.0,9.96923076923077,11.5,15.442073170731707,16.5,11.792307692307695,65.5,8.5,15.3,7.5,18.55
2009-07-18,12.5,12.7625,9.0,9.976923076923075,11.5,15.414634146341465,16.5,11.794230769230769,65.4,8.45,15.3,7.5,18.55
2009-07-19,12.5,12.875,9.0,9.984615384615383,11.0,15.38719512195122,16.5,11.796153846153846,65.3,8.3,15.333333333333332,7.5,18.55
2009-07-20,12.5,12.9875,9.0,9.992307692307692,11.0,15.359756097560975,16.5,11.798076923076925,65.45,8.25,15.366666666666667,7.5,18.55
2009-07-21,12.5,13.1,9.0,10.0,11.0,15.332317073170733,16.5,11.8,65.0,8.15,15.4,7.5,18.55
2009-07-22,12.5,13.0,9.0,10.0,11.25,15.30487804878049,16.5,12.0,65.2,8.25,15.35,7.5,18.55
2009-07-23,12.25,13.033333333333333,8.0,10.0,11.25,15.277439024390244,16.5,12.0,64.8,8.1,15.3,7.0,18.55
2009-07-24,12.0,13.066666666666668,7.0,10.0,11.25,15.25,16.5,10.0,65.0,8.25,15.2,7.166666666666666,18.55
2009-07-25,11.75,13.1,7.5,10.0,11.5,15.222560975609756,16.5,10.45,65.5,8.3,15.35,7.333333333333334,18.55
2009-07-26,12.0,13.116666666666667,9.0,10.0,11.25,15.19512195121951,16.5,10.9,65.65,8.15,15.366666666666667,7.5,18.55
2009-07-27,12.25,13.133333333333333,8.5,10.0,11.5,15.167682926829267,16.5,11.35,65.75,8.0,15.383333333333333,7.5,18.55
2009-07-28,12.5,13.15,8.5,10.0,11.0,15.140243902439025,16.5,11.8,66.0,7.8,15.4,8.0,18.55
2009-07-29,12.25,12.25,7.5,10.2,11.5,15.11280487804878,16.5,11.8,66.5,7.65,15.4,8.0,18.55
2009-07-30,12.5,12.8,8.5,10.2,11.5,15.085365853658535,16.5,11.82857142857143,67.0,7.5,15.5,7.5,18.55
2009-07-31,12.4,13.0,8.25,10.2,11.5,15.057926829268293,16.5,11.857142857142858,66.9,7.5,15.5,7.333333333333334,18.55
2009-08-01,12.4,12.75,7.5,10.2,11.5,15.030487804878046,16.5,11.885714285714286,66.8,7.4,15.45,7.166666666666666,18.55
2009-08-02,12.383333333333333,13.0,8.0,10.2,11.5,15.003048780487804,16.5,11.914285714285713,66.7,7.5,15.433333333333332,7.0,18.55
2009-08-03,12.366666666666667,13.25,7.5,10.2,11.5,14.97560975609756,16.5,11.942857142857143,66.5,7.35,15.416666666666668,8.0,18.55
2009-08-04,12.35,13.5,6.0,10.2,10.75,14.948170731707316,16.5,11.971428571428573,66.8,7.25,15.4,7.75,18.55
2009-08-05,12.45,13.583333333333332,6.083333333333334,10.2,11.5,14.920731707317074,16.5,12.0,66.75,7.4,15.3,8.0,18.55
2009-08-06,12.55,13.666666666666668,6.166666666666666,10.2,11.5,14.893292682926829,16.5,12.0,67.0,7.5,15.25,7.5,18.55
2009-08-07,12.65,13.75,6.25,10.2,11.0,14.865853658536587,16.5,12.0,66.25,7.6,15.4,7.75,18.716666666666672
2009-08-08,12.6,12.95,6.303571428571429,10.208333333333334,11.017857142857142,14.83841463414634,16.5,12.058333333333332,66.25,7.5,15.4,8.0,18.883333333333333
2009-08-09,12.655,12.925,6.357142857142858,10.216666666666667,11.035714285714288,14.810975609756095,16.5,12.116666666666667,66.1,7.5,15.466666666666667,8.25,19.05
2009-08-10,12.71,12.9,6.4107142857142865,10.225,11.053571428571427,14.783536585365852,16.5,12.175,66.0,7.4,15.533333333333333,8.25,19.05
2009-08-11,12.765,12.875,6.4642857142857135,10.233333333333334,11.071428571428573,14.75609756097561,16.5,12.233333333333333,66.25,7.4,15.6,8.5,19.05
2009-08-12,12.82,12.85,6.517857142857142,10.241666666666667,11.089285714285712,14.728658536585364,16.5,12.291666666666668,66.0,8.0,15.75,8.25,19.05
2009-08-13,12.875,12.825,6.571428571428571,10.25,11.107142857142858,14.70121951219512,16.5,12.35,64.3,8.3,15.8,8.25,19.05
2009-08-14,12.93,12.8,6.625,10.258333333333333,11.125,14.67378048780488,16.5,12.408333333333333,64.25,8.29782608695652,15.8,8.25,19.05
2009-08-15,12.985,12.775,6.678571428571429,10.266666666666667,11.142857142857142,14.646341463414632,16.5,12.466666666666667,64.15,8.295652173913044,15.8125,8.25,19.05
2009-08-16,13.04,12.75,6.732142857142858,10.275,11.160714285714288,14.61890243902439,16.5,12.525,64.0,8.293478260869565,15.825,8.25,19.05
2009-08-17,13.095,12.725,6.7857142857142865,10.283333333333333,11.178571428571427,14.591463414634145,16.5,12.583333333333332,63.9,8.291304347826088,15.8375,8.25,19.05
2009-08-18,13.15,12.7,6.8392857142857135,10.291666666666668,11.196428571428573,14.564024390243905,16.5,12.641666666666667,62.5,8.289130434782608,15.85,11.0,19.05
2009-08-19,12.6,12.6,6.892857142857142,10.3,11.214285714285712,14.536585365853655,16.5,12.7,61.0,8.28695652173913,15.75,11.0,19.05
2009-08-20,12.566666666666668,12.616666666666667,6.946428571428571,10.308333333333332,11.232142857142858,14.509146341463413,16.5,12.758333333333333,60.0,8.284782608695652,15.6,11.0,19.05
2009-08-21,12.533333333333333,12.633333333333333,7.0,10.316666666666668,11.25,14.48170731707317,16.5,12.816666666666668,59.5,8.282608695652174,15.55,11.0,19.05
2009-08-22,12.5,12.65,6.95,10.325,11.2,14.454268292682926,16.5,12.875,59.0,8.280434782608696,15.5,11.0,19.05
2009-08-23,12.416666666666668,12.583333333333332,6.9,10.333333333333332,11.15,14.426829268292682,16.51111111111111,12.933333333333332,58.5,8.278260869565218,15.533333333333333,11.0,19.05
2009-08-24,12.333333333333332,12.516666666666667,6.85,10.341666666666667,11.1,14.39939024390244,16.522222222222222,12.991666666666667,58.0,8.27608695652174,15.566666666666668,11.0,19.05
2009-08-25,12.25,12.45,6.8,10.35,11.05,14.371951219512196,16.53333333333333,13.05,57.5,8.273913043478261,15.6,11.0,19.05
2009-08-26,12.5,14.05,6.75,10.358333333333333,11.0,14.344512195121954,16.544444444444444,13.108333333333333,56.8,8.271739130434783,15.6,11.0,19.05
2009-08-27,12.7,13.3,6.25,10.366666666666667,11.0,14.317073170731707,16.555555555555557,13.166666666666668,56.5,8.269565217391303,15.7,11.0,19.05
2009-08-28,12.65,14.4,6.25,10.375,11.0,14.289634146341465,16.566666666666666,13.225,56.0,8.267391304347827,15.25,11.0,19.216666666666672
2009-08-29,12.6,14.1,6.25,10.383333333333333,11.0,14.26219512195122,16.57777777777778,13.283333333333333,55.5,8.265217391304347,15.75,11.0,19.383333333333333
2009-08-30,12.583333333333332,14.0,6.25,10.391666666666667,11.0,14.234756097560975,16.588888888888892,13.341666666666667,55.0,8.26304347826087,15.733333333333333,11.0,19.55
2009-08-31,12.566666666666668,13.9,6.25,10.4,11.0,14.207317073170733,16.6,13.4,53.0,8.26086956521739,15.716666666666667,11.0,19.55
2009-09-01,12.55,13.8,6.25,10.408333333333333,11.5,14.17987804878049,16.61111111111111,13.458333333333332,51.0,8.258695652173913,15.7,11.0,19.55
2009-09-02,12.95,12.8,6.25,10.416666666666668,12.25,14.152439024390244,16.62222222222222,13.516666666666667,49.0,8.256521739130434,15.75,11.0,19.55
2009-09-03,12.65,13.5,6.25,10.425,11.75,14.125,16.633333333333333,13.575,49.25,8.254347826086956,15.8,11.0,19.55
2009-09-04,12.5,13.75,6.0,10.433333333333332,12.0,14.097560975609756,16.644444444444446,13.633333333333333,48.5,8.252173913043478,15.85,11.0,19.55
2009-09-05,12.75,12.75,6.0,10.441666666666668,12.0,14.07012195121951,16.655555555555555,13.691666666666668,48.0,8.25,15.9,11.0,19.55
2009-09-06,12.666666666666668,13.15,6.083333333333334,10.45,11.958333333333332,14.042682926829267,16.666666666666668,13.75,46.0,8.192307692307693,15.9,11.0,19.55
2009-09-07,12.583333333333332,13.55,6.166666666666666,10.458333333333332,11.916666666666668,14.015243902439025,16.677777777777774,13.808333333333332,45.5,8.134615384615385,15.9,11.0,19.55
2009-09-08,12.5,13.95,6.25,10.466666666666667,11.875,13.98780487804878,16.68888888888889,13.866666666666667,45.25,8.076923076923077,15.9,11.0,19.55
2009-09-09,13.0,13.5,6.333333333333334,10.475,11.833333333333332,13.960365853658535,16.7,13.925,45.0,8.019230769230768,15.75,11.0,19.55
2009-09-10,13.25,13.75,6.416666666666666,10.483333333333333,11.791666666666668,13.932926829268293,16.711111111111116,13.983333333333333,44.5,7.961538461538463,15.85,11.0,19.55
2009-09-11,13.0,13.55,6.5,10.491666666666667,11.75,13.905487804878046,16.72222222222222,14.041666666666668,44.0,7.9038461538461515,15.8,11.0,19.55
2009-09-12,13.1,13.55,6.5,10.5,11.0,13.878048780487804,16.733333333333334,14.1,43.25,7.8461538461538485,15.9,11.0,19.55
2009-09-13,13.066666666666668,13.616666666666667,6.0,10.508333333333333,11.25,13.85060975609756,16.744444444444444,14.158333333333333,43.0,7.788461538461537,15.866666666666667,11.0,19.55
2009-09-14,13.033333333333333,13.683333333333332,6.5,10.516666666666667,11.25,13.823170731707316,16.755555555555556,14.216666666666667,42.5,7.730769230769232,15.833333333333332,11.0,19.55
2009-09-15,13.0,13.75,7.5,10.525,13.0,13.795731707317074,16.766666666666666,14.275,41.5,7.673076923076922,15.8,11.0,19.55
2009-09-16,13.0,15.3,6.25,10.533333333333333,13.0,13.768292682926829,16.77777777777778,14.333333333333332,41.0,7.615384615384616,15.9,11.0,20.05
2009-09-17,12.75,14.4,6.75,10.541666666666668,13.0,13.740853658536587,16.788888888888884,14.391666666666667,41.25,7.5576923076923075,15.9,11.0,20.55
2009-09-18,12.75,14.9,6.75,10.55,13.0,13.71341463414634,16.8,14.45,41.0,7.5,15.75,11.0,20.55
2009-09-19,13.0,13.55,10.0,10.558333333333332,13.25,13.685975609756095,16.81111111111111,14.508333333333333,41.4,7.75,15.75,11.0,20.55
2009-09-20,12.975,13.4625,7.0,10.566666666666668,14.0,13.658536585365852,16.822222222222226,14.566666666666665,41.5,8.0,15.75,11.0,20.55
2009-09-21,12.95,13.375,8.333333333333334,10.575,13.916666666666668,13.63109756097561,16.833333333333332,14.625,43.0,7.5,15.85,11.0,20.55
2009-09-22,12.925,13.2875,9.666666666666668,10.583333333333332,13.833333333333332,13.603658536585364,16.844444444444445,14.683333333333332,43.0,7.5,15.85,10.0,20.55
2009-09-23,12.9,13.2,11.0,10.591666666666667,13.75,13.57621951219512,16.855555555555554,14.741666666666665,43.75,7.6,15.9,10.0,20.55
2009-09-24,13.25,13.8,11.0,10.6,15.0,13.54878048780488,16.866666666666667,14.8,44.0,7.45,16.0,8.0,20.55
2009-09-25,13.25,13.8,6.5,10.608333333333333,13.0,13.521341463414632,16.87777777777778,14.858333333333333,44.0,7.65,16.0,8.0,20.55
2009-09-26,13.0,14.4,6.5,10.616666666666667,14.5,13.49390243902439,16.88888888888889,14.916666666666664,44.5,7.8,15.95,8.0,20.55
2009-09-27,12.975,14.44,6.0,10.625,14.0,13.466463414634145,16.9,14.975,44.6,8.05952380952381,15.9,8.0,20.55
2009-09-28,12.95,14.48,6.5,10.633333333333333,13.0,13.439024390243905,16.911111111111108,15.033333333333333,44.75,8.31904761904762,15.85,9.0,20.55
2009-09-29,12.925,14.52,6.5,10.641666666666667,13.5,13.411585365853655,16.92222222222222,15.091666666666665,45.0,8.57857142857143,15.8,8.0,20.55
2009-09-30,12.9,14.56,6.0,10.65,14.0,13.384146341463413,16.933333333333334,15.15,45.25,8.838095238095239,15.95,8.0,20.55
2009-10-01,12.875,14.6,6.0,10.658333333333333,14.25,13.35670731707317,16.944444444444443,15.208333333333332,45.25,9.097619047619046,15.8,7.0,20.55
2009-10-02,12.85,14.64,9.5,10.666666666666668,15.5,13.329268292682926,16.955555555555556,15.266666666666666,45.5,9.357142857142858,15.75,7.0,20.55
2009-10-03,12.825,14.68,13.0,10.675,15.0,13.301829268292682,16.96666666666667,15.325,46.0,9.616666666666667,15.9,7.0,20.55
2009-10-04,12.8,14.72,14.0,10.683333333333332,16.5,13.27439024390244,16.977777777777778,15.383333333333333,46.5,9.876190476190477,15.85,7.0,20.55
2009-10-05,12.775,14.76,17.5,10.691666666666668,15.5,13.246951219512196,16.98888888888889,15.441666666666665,46.9,10.135714285714286,15.8,6.5,20.55
2009-10-06,12.75,14.8,17.5,10.7,15.5,13.219512195121954,17.0,15.5,47.0,10.395238095238096,15.75,7.0,20.55
2009-10-07,12.7,15.1,16.25,10.75,15.5,13.192073170731707,17.0,15.5,46.0,10.654761904761905,15.9,7.0,20.55
2009-10-08,13.0,15.8,17.5,10.75,15.5,13.164634146341465,17.0,15.5,46.5,10.914285714285716,15.9,7.0,20.55
2009-10-09,13.2,14.0,17.5,10.75,15.5,13.13719512195122,17.0,15.5,46.0,11.173809523809524,15.75,7.166666666666666,20.55
2009-10-10,13.0,14.0,17.5,10.7625,15.5,13.109756097560975,17.0,15.575,45.0,11.433333333333332,15.75,7.333333333333334,20.55
2009-10-11,13.066666666666668,14.366666666666667,17.5,10.775,15.5,13.082317073170733,17.0,15.65,43.25,11.692857142857143,15.9,7.5,20.55
2009-10-12,13.133333333333333,14.733333333333333,17.5,10.7875,15.5,13.05487804878049,17.0,15.725,42.0,11.952380952380953,16.0,7.0,20.55
2009-10-13,13.2,15.1,12.5,10.8,15.0,13.027439024390244,17.0,15.8,41.0,12.211904761904762,15.9,7.0,20.55
2009-10-14,13.85,15.65,13.5,10.8,15.5,13.0,17.0,15.8,40.5,12.471428571428573,15.8,7.0,20.55
2009-10-15,13.942307692307693,15.675,14.0,10.8,14.5,19.5,17.0,15.8,42.0,12.73095238095238,15.85,7.0,20.55
2009-10-16,14.034615384615385,15.7,13.9375,10.8,14.583333333333332,17.5,17.0,15.8,42.5,12.990476190476189,15.9,7.0,20.55
2009-10-17,14.126923076923076,15.725,13.875,10.8,14.666666666666668,17.25,17.0,15.8,43.0,13.25,15.9,7.0,20.55
2009-10-18,14.21923076923077,15.75,13.8125,10.8,14.75,17.166666666666668,17.0,15.8,43.0,13.25,15.9,7.0,20.55
2009-10-19,14.31153846153846,15.775,13.75,10.8,14.833333333333332,17.083333333333332,17.0,15.8,42.8,13.3,15.9,7.0,20.55
2009-10-20,14.403846153846155,15.8,13.6875,10.8,14.916666666666668,17.0,17.0,15.8,42.7,12.8,15.85,7.0,20.55
2009-10-21,14.496153846153845,15.825,13.625,10.8,15.0,17.5,17.0,15.8,42.25,12.75,15.65,7.0,20.55
2009-10-22,14.588461538461535,15.85,13.5625,10.8,15.083333333333332,16.0,17.0,16.0,42.0,12.5,15.75,7.25,20.55
2009-10-23,14.680769230769231,15.875,13.5,10.8,15.166666666666668,17.0,17.0,17.0,43.0,12.6,15.6,6.833333333333334,20.55
2009-10-24,14.773076923076925,15.9,13.4375,10.8,15.25,17.5,17.0,17.125,42.5,12.75,15.75,6.416666666666666,20.55
2009-10-25,14.865384615384615,15.783333333333333,13.375,10.8,15.333333333333332,17.3,17.0,17.25,42.0,13.25,15.75,6.0,20.55
2009-10-26,14.957692307692305,15.666666666666668,13.3125,10.8,15.416666666666668,17.1,17.0,17.375,41.5,14.0,15.5,7.0,20.55
2009-10-27,15.05,15.55,13.25,10.8,15.5,16.9,17.0,17.5,41.2,14.5,15.6,6.5,21.05
2009-10-28,14.85,17.5,13.5,10.85,15.5,16.7,17.0,17.5,41.0,14.75,15.7,7.0,21.05
2009-10-29,14.95,16.3,16.0,10.85,15.5,16.5,17.0,17.293103448275858,41.0,15.0,15.65,7.0,21.05
2009-10-30,15.0,16.75,14.0,10.85,14.0,13.0,17.0,17.086206896551722,40.0,14.9,15.7,6.666666666666666,21.216666666666665
2009-10-31,15.1875,17.0,13.9,10.8875,14.125,16.0,17.0,16.879310344827587,40.0,14.75,15.6,6.333333333333334,21.383333333333336
2009-11-01,15.375,17.25,13.8,10.925,14.25,12.95,17.0,16.67241379310345,39.5,14.5,15.525,6.0,21.55
2009-11-02,15.5625,17.5,13.7,10.9625,14.375,12.875,17.0,16.46551724137931,39.25,14.166666666666668,15.45,7.0,21.55
2009-11-03,15.75,17.75,13.6,11.0,14.5,12.8,17.0,16.25862068965517,39.0,13.833333333333332,15.375,7.0,21.55
2009-11-04,15.5,17.5,13.5,11.2,14.0,12.725,17.0,16.051724137931036,38.75,13.5,15.3,6.9,21.55
2009-11-05,15.8,17.0,15.0,11.5,15.5,12.65,17.0,15.844827586206893,38.5,13.75,15.25,6.9,21.55
2009-11-06,15.6,17.55,12.5,11.75,15.0,12.575,17.0,15.637931034482758,38.8,13.5,15.4,6.933333333333334,21.55
2009-11-07,15.7,17.3,13.0,11.75,13.5,12.5,17.0,15.43103448275862,38.6,13.4,15.3,6.966666666666666,21.55
2009-11-08,15.65,17.4,14.5,11.75,15.0,12.425,17.0,15.224137931034484,38.3,13.3,15.283333333333333,7.0,21.55
2009-11-09,15.6,17.5,12.5,11.75,12.0,12.35,17.0,15.017241379310345,38.0,13.25,15.266666666666667,7.25,21.55
2009-11-10,15.55,17.6,13.75,11.75,14.0,12.275,17.0,14.810344827586205,37.5,13.4,15.25,7.5,21.55
2009-11-11,15.2,17.45,14.0,11.8,14.5,12.2,17.0,14.60344827586207,37.75,13.5,15.2,7.0,21.55
2009-11-12,15.1,17.0,16.25,11.8,15.0,14.5,17.0,14.39655172413793,37.5,13.65,15.2,6.5,21.55
2009-11-13,15.3,15.95,15.0,11.8,13.5,15.133333333333333,17.0,14.189655172413795,38.0,13.75,15.25,6.666666666666666,21.55
2009-11-14,15.45,17.0,13.5,11.8,13.5,15.766666666666667,17.0,13.982758620689655,38.25,13.5,15.3,6.833333333333334,21.55
2009-11-15,15.383333333333333,17.1,14.0,11.8,14.5,16.4,17.0,13.775862068965516,38.65,13.2,15.316666666666668,7.0,21.55
2009-11-16,15.316666666666668,17.2,13.75,11.8,14.0,16.683333333333334,17.0,13.56896551724138,39.0,13.0,15.333333333333332,7.0,21.55
2009-11-17,15.25,17.3,14.0,11.8,13.5,16.96666666666667,17.0,13.362068965517242,38.75,13.25,15.35,7.0,21.55
2009-11-18,15.5,17.95,13.9,11.8,13.5,17.25,17.0,13.155172413793107,38.5,13.5,15.4,7.0,21.55
2009-11-19,15.75,16.5,13.8,11.8,13.5,17.8,17.0,12.948275862068966,39.0,13.75,15.25,7.5,21.55
2009-11-20,15.0,17.45,13.7,11.8,13.5,18.3,17.0,12.741379310344827,39.5,14.0,15.3,7.666666666666666,21.55
2009-11-21,15.4,18.4,13.6,11.8,13.5,17.941666666666666,17.0,12.534482758620687,39.25,13.75,15.25,7.833333333333334,21.55
2009-11-22,15.3,18.033333333333328,13.5,11.8,13.5,17.583333333333332,17.0,12.327586206896553,38.0,13.5,15.25,8.0,21.55
2009-11-23,15.2,17.666666666666668,12.5,11.8,13.5,17.225,17.0,12.120689655172415,38.1,13.6,15.25,7.5,21.55
2009-11-24,15.1,17.3,12.5,11.8,12.5,16.866666666666667,17.0,11.913793103448276,38.0,13.5,15.25,7.666666666666666,21.55
2009-11-25,15.3,18.3,12.0,11.8,12.5,16.508333333333333,17.0,11.706896551724135,37.5,13.25,15.1,7.833333333333334,21.55
2009-11-26,15.25,17.95,15.0,11.8,12.0,16.15,17.0,11.5,37.75,13.0,15.25,8.0,21.55
2009-11-27,14.9,18.4,12.5,11.8,13.5,15.791666666666668,17.0,13.0,38.2,13.1,15.2,7.833333333333334,21.55
2009-11-28,15.0125,18.4375,12.5,11.8,13.166666666666668,15.433333333333332,17.0,14.5,38.21666666666667,13.1,15.25,7.666666666666666,21.55
2009-11-29,15.125,18.475,12.5,11.85,12.833333333333332,15.075,17.0,14.375,38.23333333333333,13.1,15.25,7.5,21.55
2009-11-30,15.2375,18.5125,12.5,11.9,12.5,14.716666666666665,17.0,14.25,38.25,13.25,15.3,7.416666666666666,21.716666666666665
2009-12-01,15.35,18.55,12.5,11.95,12.5,14.358333333333333,17.0,14.125,38.5,13.0,15.4,7.333333333333334,21.883333333333336
2009-12-02,15.15,18.2,12.0,12.0,12.0,14.0,20.0,14.0,39.5,12.5,15.5,7.25,22.05
2009-12-03,15.15,16.5,11.25,12.0,13.5,15.0,20.0,14.5,41.0,12.6,15.5,7.25,22.05
2009-12-04,14.95,18.15,12.5,12.0,13.5,13.0,20.0,15.0,41.5,12.5,15.6,7.416666666666666,22.05
2009-12-05,15.0,17.55,12.0,12.0,12.0,14.6,20.0,15.0,42.0,11.95,15.5,7.583333333333334,22.05
2009-12-06,15.1,17.833333333333332,12.055555555555555,12.0,12.166666666666668,16.2,20.0,14.833333333333332,42.0,11.0,15.5,7.75,22.05
2009-12-07,15.2,18.116666666666667,12.111111111111109,12.0,12.333333333333332,17.8,20.0,14.666666666666668,42.5,10.75,15.5,7.75,22.55
2009-12-08,15.3,18.4,12.166666666666668,12.0,12.5,19.4,20.0,14.5,43.0,10.7,15.5,7.75,22.55
2009-12-09,15.2,18.5,12.222222222222221,12.0,12.666666666666668,21.0,20.0,13.5,43.25,11.0,15.6,7.5,22.55
2009-12-10,15.5,16.55,12.277777777777779,12.0,12.833333333333332,16.7,20.0,13.5,43.5,12.0,15.65,7.5,22.55
2009-12-11,15.4,16.8,12.333333333333332,12.25,13.0,15.5,20.0,12.5,44.0,12.25,15.7,7.5,22.716666666666665
2009-12-12,15.15,17.7,12.388888888888891,12.4,13.166666666666668,18.5,20.0,13.5,44.5,11.75,15.6,7.5,22.883333333333336
2009-12-13,15.183333333333332,17.633333333333333,12.444444444444445,12.433333333333332,13.333333333333332,17.225,20.0,13.416666666666668,44.75,10.5,15.6,7.5,23.05
2009-12-14,15.216666666666667,17.566666666666666,12.5,12.466666666666667,13.5,15.95,20.0,13.333333333333332,45.0,11.25,15.6,7.5,23.05
2009-12-15,15.25,17.5,12.5,12.5,12.5,14.675,20.0,13.25,45.5,11.0,15.6,7.575,23.125
2009-12-16,15.55,18.2,12.5,12.833333333333332,12.5,13.4,20.0,13.2,46.0,10.5,15.75,7.65,23.2
2009-12-17,15.3,17.3,12.5,13.166666666666668,12.5,17.0,20.0,13.0,46.5,10.75,15.5,7.725,23.275
2009-12-18,15.3,17.65,12.5,13.5,13.5,15.2,20.0,12.0,46.5,10.0,15.5,7.8,23.35
2009-12-19,15.55,17.0,12.5,13.5,12.5,13.0,20.0,11.0,46.35,9.9,15.4,7.875,23.425
2009-12-20,15.616666666666667,17.25,12.5,13.6,12.5,14.5,20.0,10.0,46.5,11.0,15.466666666666667,7.95,23.5
2009-12-21,15.683333333333332,17.5,13.5,13.7,12.5,13.836666666666668,20.0,9.0,47.0,12.5,15.533333333333333,8.025,23.575
2009-12-22,15.75,17.75,12.0,13.8,12.5,13.173333333333332,20.0,8.0,47.5,14.0,15.6,8.1,23.65
2009-12-23,15.0,17.55,13.0,14.0,11.5,12.51,20.0,8.0,47.1,16.0,15.5,8.175,23.725
2009-12-24,15.5,17.05,12.5,14.0,12.5,12.8825,18.0,8.0,47.5,15.5,15.65,8.25,23.8
2009-12-25,15.541666666666668,16.983333333333334,12.3,14.0,12.5,13.255,18.0,7.75,48.0,15.6,15.6,8.325,23.875
2009-12-26,15.583333333333332,16.916666666666668,12.1,14.0,12.5,13.6275,18.0,7.5,48.2,15.7,15.6,8.4,23.95
2009-12-27,15.625,16.85,11.9,14.0,12.5,14.0,18.0,7.25,48.0,15.4,15.566666666666668,8.475,24.025
2009-12-28,15.666666666666668,16.78333333333333,11.7,14.0,12.5,14.5,18.0,7.0,47.66666666666667,15.6,15.533333333333333,8.55,24.1
2009-12-29,15.708333333333332,16.71666666666667,11.5,14.0,12.5,15.0,18.0,6.75,47.33333333333333,15.8,15.5,8.625,24.175
2009-12-30,15.75,16.65,12.5,14.0,12.5,15.5,18.0,6.5,47.0,16.0,15.6,8.7,24.25
2009-12-31,15.6,17.7,12.5,14.0,12.5,16.0,18.0,6.25,47.5,16.0,15.65,8.775,24.325
2010-01-01,15.55,17.6,12.0,14.0,12.5,16.5,18.0,6.0,48.0,15.75,15.75,8.85,24.4
2010-01-02,15.7,17.0,12.5,14.0,12.5,18.5,18.0,5.75,48.0,15.0,15.7,8.925,24.475
2010-01-03,15.733333333333333,16.916666666666668,12.5,14.0,12.5,16.0,18.0,5.5,48.1,14.5,15.683333333333332,9.0,24.55
